Location,TimeFrame,DataFormat,Data
Newport News,2006,Percent,0.28061
Norfolk,2006,Number,57423
Norfolk,2006,Percent,0.24322
Northampton,2006,Number,2911
Northampton,2006,Percent,0.22028
Northumberland,2006,Number,2333
Northumberland,2006,Percent,0.17726
Norton,2006,Number,847
Norton,2006,Percent,0.2212
Nottoway,2006,Number,3495
Nottoway,2006,Percent,0.22016
Orange,2006,Number,7396
Orange,2006,Percent,0.23563
Page,2006,Number,5497
Page,2006,Percent,0.22777
Patrick,2006,Number,3898
Patrick,2006,Percent,0.19973
Petersburg,2006,Number,8005
Petersburg,2006,Percent,0.26265
Pittsylvania,2006,Number,14253
Pittsylvania,2006,Percent,0.22887
Poquoson,2006,Number,3096
Poquoson,2006,Percent,0.26122
Portsmouth,2006,Number,26022
Portsmouth,2006,Percent,0.26356
Powhatan,2006,Number,6122
Powhatan,2006,Percent,0.22786
Prince Edward,2006,Number,4030
Prince Edward,2006,Percent,0.19331
Prince George,2006,Number,8160
Prince George,2006,Percent,0.22361
Prince William,2006,Number,111392
Prince William,2006,Percent,0.3017
Pulaski,2006,Number,7062
Pulaski,2006,Percent,0.20522
Radford,2006,Number,2076
Radford,2006,Percent,0.1355
Rappahannock,2006,Number,1593
Rappahannock,2006,Percent,0.22987
Richmond City,2006,Number,44207
Richmond City,2006,Percent,0.23021
Richmond County,2006,Number,1746
Richmond County,2006,Percent,0.18009
Roanoke City,2006,Number,20580
Roanoke City,2006,Percent,0.2229
Roanoke County,2006,Number,21433
Roanoke County,2006,Percent,0.23779
Rockbridge,2006,Number,4507
Rockbridge,2006,Percent,0.20839
Rockingham,2006,Number,17776
Rockingham,2006,Percent,0.24381
Russell,2006,Number,5913
Russell,2006,Percent,0.20437
Salem,2006,Number,4757
Salem,2006,Percent,0.1928
Scott,2006,Number,4916
Scott,2006,Percent,0.20622
Shenandoah,2006,Number,9022
Shenandoah,2006,Percent,0.22597
Smyth,2006,Number,6946
Smyth,2006,Percent,0.21643
Southampton,2006,Number,3907
Southampton,2006,Percent,0.21481
Spotsylvania,2006,Number,35742
Spotsylvania,2006,Percent,0.30358
Stafford,2006,Number,36975
Stafford,2006,Percent,0.30681
Staunton,2006,Number,4300
Staunton,2006,Percent,0.18983
Suffolk,2006,Number,21929
Suffolk,2006,Percent,0.27576
Surry,2006,Number,1532
Surry,2006,Percent,0.22352
Sussex,2006,Number,2327
Sussex,2006,Percent,0.19231
Tazewell,2006,Number,9155
Tazewell,2006,Percent,0.20786
Virginia Beach,2006,Number,115180
Virginia Beach,2006,Percent,0.26567
Warren,2006,Number,8889
Warren,2006,Percent,0.25329
Washington,2006,Number,10532
Washington,2006,Percent,0.2006
Waynesboro,2006,Number,4942
Waynesboro,2006,Percent,0.247
Westmoreland,2006,Number,3675
Westmoreland,2006,Percent,0.21952
Williamsburg,2006,Number,1624
Williamsburg,2006,Percent,0.12184
Fluvanna,2007,Number,5824
Fluvanna,2007,Percent,0.22353
Franklin City,2007,Number,2288
Franklin City,2007,Percent,0.26916
Franklin County,2007,Number,11443
Franklin County,2007,Percent,0.2192
Frederick,2007,Number,16865
Frederick,2007,Percent,0.23119
Fredericksburg,2007,Number,4670
Fredericksburg,2007,Percent,0.21021
Galax,2007,Number,1656
Galax,2007,Percent,0.24379
Giles,2007,Number,3851
Giles,2007,Percent,0.23192
Gloucester,2007,Number,8977
Gloucester,2007,Percent,0.24601
Goochland,2007,Number,4372
Goochland,2007,Percent,0.21391
Grayson,2007,Number,3186
Grayson,2007,Percent,0.19679
Greene,2007,Number,4766
Greene,2007,Percent,0.26906
Greensville,2007,Number,2127
Greensville,2007,Percent,0.17638
Halifax,2007,Number,8562
Halifax,2007,Percent,0.23336
Hampton,2007,Number,33690
Hampton,2007,Percent,0.23097
Hanover,2007,Number,23472
Hanover,2007,Percent,0.24057
Harrisonburg,2007,Number,7771
Harrisonburg,2007,Percent,0.17381
Henrico,2007,Number,70297
Henrico,2007,Percent,0.24258
Henry,2007,Number,11821
Henry,2007,Percent,0.21384
Highland,2007,Number,428
Highland,2007,Percent,0.1797
Hopewell,2007,Number,6295
Hopewell,2007,Percent,0.27737
Isle of Wight,2007,Number,8247
Isle of Wight,2007,Percent,0.24536
James City,2007,Number,13753
James City,2007,Percent,0.22276
King and Queen,2007,Number,1460
King and Queen,2007,Percent,0.20965
King George,2007,Number,6085
King George,2007,Percent,0.27403
King William,2007,Number,4106
King William,2007,Percent,0.26813
Lancaster,2007,Number,2107
Lancaster,2007,Percent,0.17873
Lee,2007,Number,4853
Lee,2007,Percent,0.20333
Lexington,2007,Number,866
Lexington,2007,Percent,0.11927
Loudoun,2007,Number,78877
Loudoun,2007,Percent,0.28621
Louisa,2007,Number,7313
Louisa,2007,Percent,0.23456
Lunenburg,2007,Number,2635
Lunenburg,2007,Percent,0.19869
Lynchburg,2007,Number,13631
Lynchburg,2007,Percent,0.19546
Madison,2007,Number,3127
Madison,2007,Percent,0.2261
Manassas,2007,Number,10988
Manassas,2007,Percent,0.30081
Manassas Park,2007,Number,4141
Manassas Park,2007,Percent,0.29682
Martinsville,2007,Number,3391
Martinsville,2007,Percent,0.23206
Mathews,2007,Number,1783
Mathews,2007,Percent,0.18725
Mecklenburg,2007,Number,6910
Mecklenburg,2007,Percent,0.21008
Middlesex,2007,Number,1842
Middlesex,2007,Percent,0.17903
Montgomery,2007,Number,14450
Montgomery,2007,Percent,0.16267
Nelson,2007,Number,3239
Nelson,2007,Percent,0.21348
New Kent,2007,Number,4062
New Kent,2007,Percent,0.23768
Newport News,2007,Number,52148
Newport News,2007,Percent,0.28578
Norfolk,2007,Number,60849
Norfolk,2007,Percent,0.25785
Northampton,2007,Number,2910
Northampton,2007,Percent,0.22028
Northumberland,2007,Number,2338
Northumberland,2007,Percent,0.17726
Norton,2007,Number,834
Norton,2007,Percent,0.2212
Nottoway,2007,Number,3440
Nottoway,2007,Percent,0.22016
Orange,2007,Number,7626
Orange,2007,Percent,0.23563
Page,2007,Number,5560
Page,2007,Percent,0.22777
Patrick,2007,Number,3880
Patrick,2007,Percent,0.19973
Petersburg,2007,Number,8297
Petersburg,2007,Percent,0.26265
Pittsylvania,2007,Number,14128
Pittsylvania,2007,Percent,0.22887
Poquoson,2007,Number,3121
Poquoson,2007,Percent,0.26122
Portsmouth,2007,Number,25710
Portsmouth,2007,Percent,0.2609
Powhatan,2007,Number,6254
Powhatan,2007,Percent,0.22786
Prince Edward,2007,Number,4109
Prince Edward,2007,Percent,0.19331
Prince George,2007,Number,8195
Prince George,2007,Percent,0.22361
Prince William,2007,Number,107390
Prince William,2007,Percent,0.28873
Pulaski,2007,Number,7182
Pulaski,2007,Percent,0.20522
Radford,2007,Number,2113
Radford,2007,Percent,0.1355
Rappahannock,2007,Number,1654
Rappahannock,2007,Percent,0.22987
Richmond City,2007,Number,44346
Richmond City,2007,Percent,0.22707
Richmond County,2007,Number,1638
Richmond County,2007,Percent,0.18009
Roanoke City,2007,Number,21250
Roanoke City,2007,Percent,0.22726
Roanoke County,2007,Number,20021
Roanoke County,2007,Percent,0.22024
Rockbridge,2007,Number,4603
Rockbridge,2007,Percent,0.20839
Rockingham,2007,Number,17026
Rockingham,2007,Percent,0.22959
Russell,2007,Number,5885
Russell,2007,Percent,0.20437
Salem,2007,Number,4828
Salem,2007,Percent,0.1928
Scott,2007,Number,4924
Scott,2007,Percent,0.20622
Shenandoah,2007,Number,9200
Shenandoah,2007,Percent,0.22597
Smyth,2007,Number,6978
Smyth,2007,Percent,0.21643
Southampton,2007,Number,3939
Southampton,2007,Percent,0.21481
Spotsylvania,2007,Number,32040
Spotsylvania,2007,Percent,0.26721
Stafford,2007,Number,32888
Stafford,2007,Percent,0.27319
Staunton,2007,Number,4354
Staunton,2007,Percent,0.18983
Suffolk,2007,Number,21011
Suffolk,2007,Percent,0.25872
Surry,2007,Number,1611
Surry,2007,Percent,0.22352
Sussex,2007,Number,2337
Sussex,2007,Percent,0.19231
Tazewell,2007,Number,8937
Tazewell,2007,Percent,0.20786
Virginia Beach,2007,Number,113630
Virginia Beach,2007,Percent,0.26241
Warren,2007,Number,9075
Warren,2007,Percent,0.25329
Washington,2007,Number,10627
Washington,2007,Percent,0.2006
Waynesboro,2007,Number,5040
Waynesboro,2007,Percent,0.247
Westmoreland,2007,Number,3707
Westmoreland,2007,Percent,0.21952
Floyd,2008,Number,3407
Floyd,2008,Percent,0.22572
Fluvanna,2008,Number,5899
Fluvanna,2008,Percent,0.22353
Franklin City,2008,Number,2232
Franklin City,2008,Percent,0.26916
Franklin County,2008,Number,11583
Franklin County,2008,Percent,0.2192
Frederick,2008,Number,17082
Frederick,2008,Percent,0.23119
Fredericksburg,2008,Number,4739
Fredericksburg,2008,Percent,0.21021
Galax,2008,Number,1635
Galax,2008,Percent,0.24379
Giles,2008,Number,3831
Giles,2008,Percent,0.23192
Gloucester,2008,Number,8883
Gloucester,2008,Percent,0.24601
Goochland,2008,Number,4471
Goochland,2008,Percent,0.21391
Grayson,2008,Number,3177
Grayson,2008,Percent,0.19679
Greene,2008,Number,4811
Greene,2008,Percent,0.26906
Greensville,2008,Number,2207
Greensville,2008,Percent,0.17638
Halifax,2008,Number,8390
Halifax,2008,Percent,0.23336
Hampton,2008,Number,33307
Hampton,2008,Percent,0.23097
Hanover,2008,Number,23524
Hanover,2008,Percent,0.24057
Harrisonburg,2008,Number,7931
Harrisonburg,2008,Percent,0.17381
Henrico,2008,Number,70777
Henrico,2008,Percent,0.24258
Henry,2008,Number,11519
Henry,2008,Percent,0.21384
Highland,2008,Number,410
Highland,2008,Percent,0.1797
Hopewell,2008,Number,6452
Hopewell,2008,Percent,0.27737
Isle of Wight,2008,Number,8434
Isle of Wight,2008,Percent,0.24536
James City,2008,Number,13864
James City,2008,Percent,0.22276
King and Queen,2008,Number,1454
King and Queen,2008,Percent,0.20965
King George,2008,Number,6310
King George,2008,Percent,0.27403
King William,2008,Number,4227
King William,2008,Percent,0.26813
Lancaster,2008,Number,2101
Lancaster,2008,Percent,0.17873
Lee,2008,Number,5147
Lee,2008,Percent,0.20333
Lexington,2008,Number,860
Lexington,2008,Percent,0.11927
Loudoun,2008,Number,82338
Loudoun,2008,Percent,0.28621
Louisa,2008,Number,7560
Louisa,2008,Percent,0.23456
Lunenburg,2008,Number,2614
Lunenburg,2008,Percent,0.19869
Lynchburg,2008,Number,13825
Lynchburg,2008,Percent,0.19546
Madison,2008,Number,3128
Madison,2008,Percent,0.2261
Manassas,2008,Number,10897
Manassas,2008,Percent,0.30081
Manassas Park,2008,Number,4170
Manassas Park,2008,Percent,0.29682
Martinsville,2008,Number,3340
Martinsville,2008,Percent,0.23206
Mathews,2008,Number,1764
Mathews,2008,Percent,0.18725
Mecklenburg,2008,Number,6762
Mecklenburg,2008,Percent,0.21008
Middlesex,2008,Number,1840
Middlesex,2008,Percent,0.17903
Montgomery,2008,Number,14724
Montgomery,2008,Percent,0.16267
Nelson,2008,Number,3325
Nelson,2008,Percent,0.21348
New Kent,2008,Number,4145
New Kent,2008,Percent,0.23768
Newport News,2008,Number,51720
Newport News,2008,Percent,0.28578
Norfolk,2008,Number,60618
Norfolk,2008,Percent,0.25785
Northampton,2008,Number,2920
Northampton,2008,Percent,0.22028
Northumberland,2008,Number,2345
Northumberland,2008,Percent,0.17726
Norton,2008,Number,921
Norton,2008,Percent,0.2212
Nottoway,2008,Number,3415
Nottoway,2008,Percent,0.22016
Orange,2008,Number,7801
Orange,2008,Percent,0.23563
Page,2008,Number,5459
Page,2008,Percent,0.22777
Patrick,2008,Number,3837
Patrick,2008,Percent,0.19973
Petersburg,2008,Number,8008
Petersburg,2008,Percent,0.26265
Pittsylvania,2008,Number,14248
Pittsylvania,2008,Percent,0.22887
Poquoson,2008,Number,3080
Poquoson,2008,Percent,0.26122
Portsmouth,2008,Number,25463
Portsmouth,2008,Percent,0.2609
Powhatan,2008,Number,6278
Powhatan,2008,Percent,0.22786
Prince Edward,2008,Number,4157
Prince Edward,2008,Percent,0.19331
Prince George,2008,Number,8435
Prince George,2008,Percent,0.22361
Prince William,2008,Number,109403
Prince William,2008,Percent,0.28873
Pulaski,2008,Number,7058
Pulaski,2008,Percent,0.20522
Radford,2008,Number,2112
Radford,2008,Percent,0.1355
Rappahannock,2008,Number,1592
Rappahannock,2008,Percent,0.22987
Richmond City,2008,Number,44383
Richmond City,2008,Percent,0.22707
Richmond County,2008,Number,1760
Richmond County,2008,Percent,0.18009
Roanoke City,2008,Number,20986
Roanoke City,2008,Percent,0.22726
Roanoke County,2008,Number,20086
Roanoke County,2008,Percent,0.22024
Rockbridge,2008,Number,4555
Rockbridge,2008,Percent,0.20839
Rockingham,2008,Number,17181
Rockingham,2008,Percent,0.22959
Russell,2008,Number,5924
Russell,2008,Percent,0.20437
Salem,2008,Number,4771
Salem,2008,Percent,0.1928
Scott,2008,Number,4976
Scott,2008,Percent,0.20622
Shenandoah,2008,Number,9322
Shenandoah,2008,Percent,0.22597
Smyth,2008,Number,6897
Smyth,2008,Percent,0.21643
Southampton,2008,Number,4138
Southampton,2008,Percent,0.21481
Spotsylvania,2008,Number,32229
Spotsylvania,2008,Percent,0.26721
Stafford,2008,Number,33791
Stafford,2008,Percent,0.27319
Staunton,2008,Number,4385
Staunton,2008,Percent,0.18983
Suffolk,2008,Number,21191
Suffolk,2008,Percent,0.25872
Surry,2008,Number,1588
Surry,2008,Percent,0.22352
Sussex,2008,Number,2319
Sussex,2008,Percent,0.19231
Tazewell,2008,Number,9191
Tazewell,2008,Percent,0.20786
Virginia Beach,2008,Number,113215
Virginia Beach,2008,Percent,0.26241
Warren,2008,Number,9144
Warren,2008,Percent,0.25329
Washington,2008,Number,10677
Washington,2008,Percent,0.2006
Waynesboro,2008,Number,5091
Waynesboro,2008,Percent,0.247
Westmoreland,2008,Number,3777
Westmoreland,2008,Percent,0.21952
Floyd,2009,Number,3116
Floyd,2009,Percent,0.20755
Fluvanna,2009,Number,5845
Fluvanna,2009,Percent,0.22715
Franklin City,2009,Number,2251
Franklin City,2009,Percent,0.25539
Franklin County,2009,Number,10635
Franklin County,2009,Percent,0.20482
Frederick,2009,Number,19213
Frederick,2009,Percent,0.25627
Fredericksburg,2009,Number,4726
Fredericksburg,2009,Percent,0.20377
Galax,2009,Number,1568
Galax,2009,Percent,0.22791
Giles,2009,Number,3726
Giles,2009,Percent,0.21466
Gloucester,2009,Number,8704
Gloucester,2009,Percent,0.22213
Goochland,2009,Number,4239
Goochland,2009,Percent,0.19891
Grayson,2009,Number,2939
Grayson,2009,Percent,0.1861
Greene,2009,Number,4670
Greene,2009,Percent,0.25352
Greensville,2009,Number,2211
Greensville,2009,Percent,0.1835
Halifax,2009,Number,7765
Halifax,2009,Percent,0.22023
Hampton,2009,Number,32144
Hampton,2009,Percent,0.22286
Hanover,2009,Number,24971
Hanover,2009,Percent,0.24988
Harrisonburg,2009,Number,7258
Harrisonburg,2009,Percent,0.1608
Henrico,2009,Number,70539
Henrico,2009,Percent,0.23797
Henry,2009,Number,11229
Henry,2009,Percent,0.20458
Highland,2009,Number,378
Highland,2009,Percent,0.16168
Hopewell,2009,Number,6052
Hopewell,2009,Percent,0.26173
Isle of Wight,2009,Number,8146
Isle of Wight,2009,Percent,0.22705
James City,2009,Number,13283
James City,2009,Percent,0.20841
King and Queen,2009,Number,1316
King and Queen,2009,Percent,0.19364
King George,2009,Number,6351
King George,2009,Percent,0.2696
King William,2009,Number,4104
King William,2009,Percent,0.25294
Lancaster,2009,Number,1876
Lancaster,2009,Percent,0.16705
Lee,2009,Number,5002
Lee,2009,Percent,0.19876
Lexington,2009,Number,677
Lexington,2009,Percent,0.0981
Loudoun,2009,Number,89850
Loudoun,2009,Percent,0.29834
Louisa,2009,Number,7270
Louisa,2009,Percent,0.21978
Lunenburg,2009,Number,2479
Lunenburg,2009,Percent,0.19369
Lynchburg,2009,Number,14930
Lynchburg,2009,Percent,0.20194
Madison,2009,Number,2937
Madison,2009,Percent,0.21435
Manassas,2009,Number,10519
Manassas,2009,Percent,0.28808
Manassas Park,2009,Number,3632
Manassas Park,2009,Percent,0.30161
Martinsville,2009,Number,3232
Martinsville,2009,Percent,0.22084
Mathews,2009,Number,1620
Mathews,2009,Percent,0.18032
Mecklenburg,2009,Number,6287
Mecklenburg,2009,Percent,0.19666
Middlesex,2009,Number,1706
Middlesex,2009,Percent,0.15898
Montgomery,2009,Number,14848
Montgomery,2009,Percent,0.16312
Nelson,2009,Number,2955
Nelson,2009,Percent,0.19081
New Kent,2009,Number,3957
New Kent,2009,Percent,0.21847
Newport News,2009,Number,49502
Newport News,2009,Percent,0.25626
Norfolk,2009,Number,54515
Norfolk,2009,Percent,0.23364
Northampton,2009,Number,2975
Northampton,2009,Percent,0.2205
Northumberland,2009,Number,2084
Northumberland,2009,Percent,0.16037
Norton,2009,Number,744
Norton,2009,Percent,0.20038
Nottoway,2009,Number,3343
Nottoway,2009,Percent,0.20987
Orange,2009,Number,7684
Orange,2009,Percent,0.22869
Page,2009,Number,5082
Page,2009,Percent,0.21113
Patrick,2009,Number,3519
Patrick,2009,Percent,0.18883
Petersburg,2009,Number,8003
Petersburg,2009,Percent,0.24262
Pittsylvania,2009,Number,13149
Pittsylvania,2009,Percent,0.2141
Poquoson,2009,Number,2813
Poquoson,2009,Percent,0.23851
Portsmouth,2009,Number,23984
Portsmouth,2009,Percent,0.24148
Powhatan,2009,Number,6290
Powhatan,2009,Percent,0.22493
Prince Edward,2009,Number,3935
Prince Edward,2009,Percent,0.17591
Prince George,2009,Number,8257
Prince George,2009,Percent,0.22246
Prince William,2009,Number,110941
Prince William,2009,Percent,0.29259
Pulaski,2009,Number,6651
Pulaski,2009,Percent,0.18991
Radford,2009,Number,1937
Radford,2009,Percent,0.11969
Rappahannock,2009,Number,1432
Rappahannock,2009,Percent,0.20355
Richmond City,2009,Number,41253
Richmond City,2009,Percent,0.20177
Richmond County,2009,Number,1519
Richmond County,2009,Percent,0.16951
Roanoke City,2009,Number,19970
Roanoke City,2009,Percent,0.21136
Roanoke County,2009,Number,21199
Roanoke County,2009,Percent,0.23293
Rockbridge,2009,Number,4410
Rockbridge,2009,Percent,0.2071
Rockingham,2009,Number,17282
Rockingham,2009,Percent,0.23002
Russell,2009,Number,5921
Russell,2009,Percent,0.20243
Salem,2009,Number,5058
Salem,2009,Percent,0.19865
Scott,2009,Number,4350
Scott,2009,Percent,0.19261
Shenandoah,2009,Number,9073
Shenandoah,2009,Percent,0.2211
Smyth,2009,Number,6558
Smyth,2009,Percent,0.20663
Southampton,2009,Number,3696
Southampton,2009,Percent,0.19997
Spotsylvania,2009,Number,33859
Spotsylvania,2009,Percent,0.27988
Stafford,2009,Number,36249
Stafford,2009,Percent,0.29194
Staunton,2009,Number,4613
Staunton,2009,Percent,0.19313
Suffolk,2009,Number,21634
Suffolk,2009,Percent,0.2586
Surry,2009,Number,1410
Surry,2009,Percent,0.19893
Sussex,2009,Number,2070
Sussex,2009,Percent,0.17085
Tazewell,2009,Number,9178
Tazewell,2009,Percent,0.20438
Virginia Beach,2009,Number,106502
Virginia Beach,2009,Percent,0.24564
Warren,2009,Number,8804
Warren,2009,Percent,0.23981
Washington,2009,Number,10443
Washington,2009,Percent,0.19697
Waynesboro,2009,Number,5097
Waynesboro,2009,Percent,0.22917
Westmoreland,2009,Number,3593
Westmoreland,2009,Percent,0.20316
Floyd,2010,Number,3347
Floyd,2010,Percent,0.21906
Fluvanna,2010,Number,5918
Fluvanna,2010,Percent,0.23035
Franklin City,2010,Number,2046
Franklin City,2010,Percent,0.23841
Franklin County,2010,Number,11677
Franklin County,2010,Percent,0.20793
Frederick,2010,Number,19675
Frederick,2010,Percent,0.25126
Fredericksburg,2010,Number,4779
Fredericksburg,2010,Percent,0.19678
Galax,2010,Number,1544
Galax,2010,Percent,0.21926
Giles,2010,Number,3745
Giles,2010,Percent,0.21665
Gloucester,2010,Number,8140
Gloucester,2010,Percent,0.22085
Goochland,2010,Number,4400
Goochland,2010,Percent,0.20261
Grayson,2010,Number,2950
Grayson,2010,Percent,0.18992
Greene,2010,Number,4591
Greene,2010,Percent,0.24947
Greensville,2010,Number,2006
Greensville,2010,Percent,0.16385
Halifax,2010,Number,7983
Halifax,2010,Percent,0.22028
Hampton,2010,Number,31274
Hampton,2010,Percent,0.22755
Hanover,2010,Number,24998
Hanover,2010,Percent,0.25032
Harrisonburg,2010,Number,7348
Harrisonburg,2010,Percent,0.15022
Henrico,2010,Number,74372
Henrico,2010,Percent,0.24231
Henry,2010,Number,11108
Henry,2010,Percent,0.20513
Highland,2010,Number,346
Highland,2010,Percent,0.14907
Hopewell,2010,Number,5673
Hopewell,2010,Percent,0.25112
Isle of Wight,2010,Number,8031
Isle of Wight,2010,Percent,0.2277
James City,2010,Number,14385
James City,2010,Percent,0.21467
King and Queen,2010,Number,1442
King and Queen,2010,Percent,0.20763
King George,2010,Number,6540
King George,2010,Percent,0.27731
King William,2010,Number,3935
King William,2010,Percent,0.24694
Lancaster,2010,Number,1831
Lancaster,2010,Percent,0.16074
Lee,2010,Number,5177
Lee,2010,Percent,0.20233
Lexington,2010,Number,714
Lexington,2010,Percent,0.10139
Loudoun,2010,Number,95434
Loudoun,2010,Percent,0.30557
Louisa,2010,Number,7338
Louisa,2010,Percent,0.22134
Lunenburg,2010,Number,2494
Lunenburg,2010,Percent,0.19312
Lynchburg,2010,Number,14774
Lynchburg,2010,Percent,0.19551
Madison,2010,Number,2970
Madison,2010,Percent,0.22317
Manassas,2010,Number,10747
Manassas,2010,Percent,0.28415
Manassas Park,2010,Number,4059
Manassas Park,2010,Percent,0.28438
Martinsville,2010,Number,2955
Martinsville,2010,Percent,0.21381
Mathews,2010,Number,1634
Mathews,2010,Percent,0.182
Mecklenburg,2010,Number,6376
Mecklenburg,2010,Percent,0.19482
Middlesex,2010,Number,1761
Middlesex,2010,Percent,0.16069
Montgomery,2010,Number,15115
Montgomery,2010,Percent,0.16013
Nelson,2010,Number,2892
Nelson,2010,Percent,0.19254
New Kent,2010,Number,4101
New Kent,2010,Percent,0.22253
Newport News,2010,Number,43913
Newport News,2010,Percent,0.24299
Norfolk,2010,Number,50612
Norfolk,2010,Percent,0.20845
Northampton,2010,Number,2436
Northampton,2010,Percent,0.19663
Northumberland,2010,Number,2021
Northumberland,2010,Percent,0.16391
Norton,2010,Number,864
Norton,2010,Percent,0.21829
Nottoway,2010,Number,3263
Nottoway,2010,Percent,0.20583
Orange,2010,Number,7662
Orange,2010,Percent,0.22885
Page,2010,Number,5193
Page,2010,Percent,0.216
Patrick,2010,Number,3566
Patrick,2010,Percent,0.19286
Petersburg,2010,Number,6707
Petersburg,2010,Percent,0.20688
Pittsylvania,2010,Number,13485
Pittsylvania,2010,Percent,0.21234
Poquoson,2010,Number,2969
Poquoson,2010,Percent,0.24436
Portsmouth,2010,Number,22666
Portsmouth,2010,Percent,0.23725
Powhatan,2010,Number,6477
Powhatan,2010,Percent,0.23094
Prince Edward,2010,Number,4057
Prince Edward,2010,Percent,0.17361
Prince George,2010,Number,8052
Prince George,2010,Percent,0.22539
Prince William,2010,Number,116175
Prince William,2010,Percent,0.28899
Pulaski,2010,Number,6801
Pulaski,2010,Percent,0.19503
Radford,2010,Number,2145
Radford,2010,Percent,0.13073
Rappahannock,2010,Number,1465
Rappahannock,2010,Percent,0.1987
Richmond City,2010,Number,38009
Richmond City,2010,Percent,0.18612
Richmond County,2010,Number,1591
Richmond County,2010,Percent,0.17193
Roanoke City,2010,Number,21126
Roanoke City,2010,Percent,0.21772
Roanoke County,2010,Number,20113
Roanoke County,2010,Percent,0.21773
Rockbridge,2010,Number,4264
Rockbridge,2010,Percent,0.19115
Rockingham,2010,Number,18072
Rockingham,2010,Percent,0.23681
Russell,2010,Number,5905
Russell,2010,Percent,0.20435
Salem,2010,Number,4934
Salem,2010,Percent,0.19894
Scott,2010,Number,4476
Scott,2010,Percent,0.19312
Shenandoah,2010,Number,9229
Shenandoah,2010,Percent,0.21977
Smyth,2010,Number,6717
Smyth,2010,Percent,0.20855
Southampton,2010,Number,3918
Southampton,2010,Percent,0.21099
Spotsylvania,2010,Number,34043
Spotsylvania,2010,Percent,0.27814
Stafford,2010,Number,37197
Stafford,2010,Percent,0.28844
Staunton,2010,Number,4615
Staunton,2010,Percent,0.19435
Suffolk,2010,Number,22137
Suffolk,2010,Percent,0.26171
Surry,2010,Number,1487
Surry,2010,Percent,0.21068
Sussex,2010,Number,2028
Sussex,2010,Percent,0.16778
Tazewell,2010,Number,9175
Tazewell,2010,Percent,0.20354
Virginia Beach,2010,Number,105249
Virginia Beach,2010,Percent,0.2403
Warren,2010,Number,9080
Warren,2010,Percent,0.24165
Washington,2010,Number,10754
Washington,2010,Percent,0.19597
Waynesboro,2010,Number,4896
Waynesboro,2010,Percent,0.23308
Westmoreland,2010,Number,3493
Westmoreland,2010,Percent,0.20013
Floyd,2011,Number,3303
Fluvanna,2011,Number,5859
Franklin City,2011,Number,2050
Franklin County,2011,Number,11523
Frederick,2011,Number,19667
Fredericksburg,2011,Number,5320
Galax,2011,Number,1537
Giles,2011,Number,3600
Gloucester,2011,Number,7889
Goochland,2011,Number,4256
Grayson,2011,Number,2849
Greene,2011,Number,4630
Greensville,2011,Number,1979
Halifax,2011,Number,7828
Hampton,2011,Number,30712
Hanover,2011,Number,24344
Harrisonburg,2011,Number,7486
Henrico,2011,Number,74013
Henry,2011,Number,10889
Highland,2011,Number,321
Hopewell,2011,Number,5605
Isle of Wight,2011,Number,7808
James City,2011,Number,14335
King and Queen,2011,Number,1382
King George,2011,Number,6530
King William,2011,Number,3887
Lancaster,2011,Number,1781
Lee,2011,Number,5089
Lexington,2011,Number,613
Loudoun,2011,Number,98249
Louisa,2011,Number,7237
Lunenburg,2011,Number,2471
Lynchburg,2011,Number,14947
Madison,2011,Number,2839
Manassas,2011,Number,11024
Manassas Park,2011,Number,4426
Martinsville,2011,Number,2947
Mathews,2011,Number,1608
Mecklenburg,2011,Number,6263
Middlesex,2011,Number,1689
Montgomery,2011,Number,14420
Nelson,2011,Number,2882
New Kent,2011,Number,4096
Newport News,2011,Number,43481
Norfolk,2011,Number,50672
Northampton,2011,Number,2421
Northumberland,2011,Number,2007
Norton,2011,Number,891
Nottoway,2011,Number,3265
Orange,2011,Number,7620
Page,2011,Number,5045
Patrick,2011,Number,3460
Petersburg,2011,Number,6938
Pittsylvania,2011,Number,13078
Poquoson,2011,Number,2748
Portsmouth,2011,Number,22755
Powhatan,2011,Number,6162
Prince Edward,2011,Number,3992
Prince George,2011,Number,8221
Prince William,2011,Number,119405
Pulaski,2011,Number,6655
Radford,2011,Number,2050
Rappahannock,2011,Number,1444
Richmond City,2011,Number,39396
Richmond County,2011,Number,1554
Roanoke City,2011,Number,21053
Roanoke County,2011,Number,19743
Rockbridge,2011,Number,4201
Rockingham,2011,Number,17860
Russell,2011,Number,5752
Salem,2011,Number,4914
Scott,2011,Number,4391
Shenandoah,2011,Number,9208
Smyth,2011,Number,6500
Southampton,2011,Number,3801
Spotsylvania,2011,Number,33455
Stafford,2011,Number,37214
Staunton,2011,Number,4555
Suffolk,2011,Number,21786
Surry,2011,Number,1394
Sussex,2011,Number,2027
Tazewell,2011,Number,8909
Virginia Beach,2011,Number,104515
Warren,2011,Number,8908
Washington,2011,Number,10580
Waynesboro,2011,Number,5007
Westmoreland,2011,Number,3481
Floyd,2011,Percent,0.23841
Fluvanna,2011,Percent,0.20262
Franklin City,2011,Percent,0.1416
Franklin County,2011,Percent,0.22084
Frederick,2011,Percent,0.21019
Fredericksburg,2011,Percent,0.19751
Galax,2011,Percent,0.27027
Giles,2011,Percent,0.24323
Gloucester,2011,Percent,0.15786
Goochland,2011,Percent,0.20238
