AO01,Chincoteague Bay-Calfpen Bay
CB22,Northwest Branch (Back River)
CB23,Southwest Branch (Back River)
CB24,(Lower) Chesapeake Bay-Back River-Harris River
CB25,Lynnhaven River-Broad Bay
CB26,(Lower) Chesapeake Bay-Little Creek
CB27,Tangier Sound-Little Annemessex River (MD)
CB28,(Lower) Chesapeake Bay-Smith Island-Tangier Island-Shanks Creek-Tyler Creek
CB29,(Lower) Tangier Sound Channel
CB30,Pocomoke River-Cypress Swamp (MD)
CB31,Pitts Creek-Little Mill Creek
CB32,Pocomoke River-Bullbegger Creek-Holdens Creek
CB33,Pocomoke Sound-Marumsco Creek (MD)-Robin Hood Bay-Jacks Creek
CB34,Pocomoke Sound-East Creek (MD)-Drum Bay-Fishing Creek
CB35,Messongo Creek-Beasley Bay-Cattail Creek
CB36,Beasley Bay-Guilford Creek-Young Creek-Muddy Creek
CB37,Pocomoke Sound-The Prong (MD)
CB38,The Thorofare-Deep Creek-Doe Creek
CB39,Onancock Creek-Chesconessex Creek
CB40,Pocomoke Sound Channel
CB41,(Lower) Chesapeake Bay-Pungoteague Creek
CB42,(Lower) Chesapeake Bay-Nandua Creek-Craddock Creek
CB43,(Lower) Chesapeake Bay-Occohannock Creek
CB44,Nassawadox Creek-Warehouse Creek
CB45,(Lower) Chesapeake Bay-Hungars Creek-Mattawoman Creek
CB46,(Lower) Chesapeake Bay-Cherrystone Inlet-Kings Creek
CB47,(Lower) Chesapeake Bay (Deep)
CL01,Jones Swamp-Spivey Swamp
CL02,Somerton Creek-Chapel Swamp
CL03,Somerton Creek-March Swamp
CL04,Buckhorn Creek
CL05,Duke Swamp-Goodman Swamp
CM01,Middle Meherrin River
CM02,South Meherrin River-Finneywood Creek
CM03,South Meherrin River-Blackstone Creek
CM04,North Meherrin River-Ledbetter Creek
CM05,North Meherrin River-Big Juniper Creek
CM06,Couches Creek
CM07,North Meherrin River-Reedy Creek
CM08,Meherrin River-Mason Creek
CM09,Meherrin River-Crooked Creek
CM10,Flat Rock Creek
CM11,Meherrin River-Stony Creek-Shining Creek
CM12,Meherrin River-Taylors Creek-Evans Creek
CM13,Genito Creek
CM14,Meherrin River-Allen Creek-Hicks Creek
CM15,Roses Creek
CM16,Great Creek
CM17,Meherrin River-Coldwater Creek-Robinson Creek
CM18,Reedy Creek-County Pond
CM19,Meherrin River-Douglas Run
CM20,Meherrin River-Falling Run
CM21,Meherrin River
CM22,Rattlesnake Creek-Beddingfield Creek
CM23,Fontaine Creek-Quarrel Creek-Rocky Run
CM24,Fontaine Creek-Cattail Creek
CM25,Beaverpond Creek
CM26,Jacks Swamp-Corwells Millpond (NC)
CM27,Fontaine Creek-Mill Swamp
CM28,Cypress Creek-Ivy Creek (NC)
CM29,Meherrin River-Buckhorn Swamp
CM30,(Upper) Tarrara Creek-Flat Swamp
CM31,(Lower) Tarrara Creek-Burnt Reeds Swamp
CM32,Meherrin River-Maneys Neck (NC)
CU01,Nottoway River-Dry Creek
CU02,Modest Creek
CU03,Big Hounds Creek-Little Hounds Creek
CU04,Nottoway River-Falls Creek
CU05,Little Nottoway River-Crystal Lake
CU06,Little Nottoway River-Whetstone Creek
CU07,Nottoway River-Cedar Creek-Crooked Creek
CU08,Hurricane Branch-Long Branch
CU09,Nottoway River-Red Oak Creek
CU10,Tommeheton Creek-Birchin Creek
CU11,Nottoway River-Beaver Pond Creek
CU12,Waqua Creek
CU13,Nottoway River-Turkey Egg Creek
CU14,Sturgeon Creek
CU15,Nottoway River-Indian Creek
CU16,Buckskin Creek
CU17,Nottoway River-Harris Swamp
CU18,Nottoway River-Island Swamp
CU19,Butterwood Creek
CU20,White Oak Creek
CU21,Stony Creek-Rocky Run Creek
CU22,Stony Creek-Chamberlains Bed
CU23,(Upper) Sappony Creek-Millrun Branch
CU24,(Lower) Sappony Creek-Rocky Branch
CU25,Stony Creek-Southwest Swamp
CU26,Hatcher Run
CU27,Gravelly Run
CU28,Rowanty Creek
CU29,Moores Swamp-Jones Hole Swamp
CU30,Nottoway River-Cabin Point Swamp
CU31,Nebletts Mill Run-Joseph Swamp
CU32,Nottoway River-Austin Branch
CU33,Hunting Quarter Swamp
CU34,Spring Creek
CU35,Raccoon Creek
CU36,Nottoway River-Parker Run
CU37,Three Creek-Slagles Lake
CU38,Maclins Creek
CU39,Three Creek-Otterdam Swamp
CU40,Three Creek-Poplar Swamp
CU41,Angelico Creek
CU42,Three Creek-Hornet Swamp
CU43,Nottoway River-Buckhorn Swamp
CU44,Assamoosick Swamp-Pigeon Swamp
CU45,Seacorrie Swamp
CU46,Assamoosick Swamp-Mill Run
CU47,Mill Swamp-Darden Pond
CU48,Nottoway River-Courtland
CU49,Nottoway Swamp
CU50,Mill Creek-Darden Mill Run
CU51,Nottoway River-Round Gut-Simms Gut
CU52,Second Swamp
CU53,Blackwater Swamp-North Fork Blackwater Swamp
CU54,Warwick Swamp
CU55,Blackwater River-Spring Branch
CU56,Otterdam Swamp
CU57,Blackwater River-Coppahaunk Swamp
CU58,Cypress Swamp-Johnchecohunk Swamp
CU59,Blackwater River-Terrapin Swamp
CU60,Mill Swamp-Moores Swamp
CU61,Rattlesnake Swamp
CU62,Blackwater River-Antioch Swamp
CU63,Seacock Swamp-Reddy Hole Branch
CU64,Brantley Swamp
CU65,Seacock Swamp-Round Hill Swamp
CU66,Blackwater River-Corrowaugh Swamp
CU67,Black Creek-Cattail Swamp
CU68,Blackwater River-Cypress Swamp
CU69,Kingsale Swamp
CU70,Blackwater River-Union Camp Holding Pond
JA01,Appomattox River-Wolf Creek
JA02,Appomattox River-Suanee Creek
JA03,Appomattox River-Fishpond Creek
JA04,Vaughans Creek
JA05,Appomattox River-Ducker Creek
JA06,Spring Creek-Mud Creek
JA07,Buffalo Creek-Little Buffalo Creek
JA08,Buffalo Creek-Locket Creek
JA09,Appomattox River-Bad Luck Branch
JA10,Briery Creek
JA11,Bush River-Evans Creek
JA12,Mountain Creek
JA13,Bush River-Millers Creek
JA14,Bush River-Sandy River-Marrowbone Creek
JA15,Saylers Creek
JA16,Appomattox River-Angola Creek
JA17,Appomattox River-Sandy Creek
JA18,Big Guinea Creek
JA19,Appomattox River-Little Guinea Creek
JA20,Stock Creek-Bull Run
JA21,Appomattox River-Bent Creek
JA22,Rocky Ford Creek
JA23,Appomattox River-Skinquarter Creek
JA24,Flat Creek-Little Creek
JA25,Flat Creek-Beaverpond Creek
JA26,Nibbs Creek
JA27,Flat Creek-Haw Branch
JA28,Appomattox River-Smacks Creek-Sappony Creek
JA29,Deep Creek-Little Creek
JA30,Cellar Creek
JA31,West Creek
JA32,Deep Creek-Sweathouse Creek
JA33,Deep Creek-Beaverpond Creek
JA34,Appomattox River-Winticomack Creek
JA35,Winterpock Creek
JA36,Appomattox River-Lake Chesdin-Nooning Creek
JA37,Namozine Creek
JA38,Whipponock Creek
JA39,Appomattox River/Lake Chesdin-Cattle Creek
JA40,Appomattox River-Oldtown Creek
JA41,Swift Creek-Swift Creek Reservoir
JA42,Swift Creek-Third Branch-Swift Creek Lake
JA43,Licking Creek-Second Branch
JA44,Swift Creek-Franks Branch
JA45,Appomattox River-Ashton Creek
JL01,James River-Almond Creek
JL02,Falling Creek
JL03,James River-Proctors Creek
JL04,Fourmile Creek
JL05,Turkey Island Creek
JL06,James River-Curles Creek
JL07,James River-Bailey Creek-Eppes Creek
JL08,Powell Creek
JL09,Herring Creek-West Run
JL10,Queens Creek-Courthouse Creek
JL11,James River-Flowerdew Hundred Creek
JL12,Wards Creek
JL13,James River-Kittewan Creek
JL14,Upper Chippokes Creek
JL15,James River-Sunken Meadow Pond
JL16,Chickahominy River-Grassy Swamp Creek
JL17,Chickahominy River-Stony Run
JL18,Upham Brook
JL19,Chickahominy River-Powhite Creek
JL20,Chickahominy River-Higgins Swamp
JL21,White Oak Swamp
JL22,Chickahominy River-Toe Ink Swamp
JL23,Chickahominy River-Rumley Marsh
JL24,Chickahominy River-Big Swamp
JL25,Chickahominy River-Barrows Creek
JL26,Diascund Creek-Diascund Creek Reservoir
JL27,Diascund Creek-Mill Creek
JL28,Chickahominy River-Yarmouth Creek
JL29,Chickahominy River-Morris Creek
JL30,James River-Broad Swamp
JL31,Powhatan Creek
JL32,Grays Creek
JL33,James River-Lower Chippokes Creek
JL34,College Creek
JL35,James River-Skiffes Creek
JL36,Lawnes Creek
JL37,James River-Morrisons Creek
JL38,Warwick River
JL39,Pagan River-Warren Creek
JL40,Cypress Creek
JL41,Pagan River-Jones Creek
JL42,Chuckatuck Creek
JL43,James River-Cooper Creek
JL44,Lake Kilby-Speights Run
JL45,Cohoon Creek-Lake Cohoon-Lake Meade
JL46,Lake Prince-Carbell Swamp-Ennis Pond
JL47,Western Branch Reservoir-Lake Burnt Mills-Great Swamp
JL48,Nansemond River-Cedar Lake
JL49,Nansemond River-Bennett Creek
JL50,Hampton Roads-Streeter Creek
JL51,Southern Branch Elizabeth River-New Mill Creek
JL52,Dismal Swamp-Dismal Swamp Canal-Big Entry Ditch
JL53,Southern Branch Elizabeth River-Deep Creek
JL54,Eastern Branch Elizabeth River
JL55,Western Branch Elizabeth River
JL56,Elizabeth River-Lafayette River
JL57,Willoughby Bay-Masons Creek
JL58,Hampton Roads-Hampton River
JL59,Hampton Roads Channel
JM01,James River-Otter Creek
JM02,Reed Creek-Meadow Creek
JM03,James River-Thomas Mill Creek
JM04,Pedlar River-Lynchburg Reservoir
JM05,Pedlar River-Browns Creek
JM06,Pedlar River-Horsley Creek
JM07,James River-Judith Creek
JM08,Harris Creek
JM09,Ivy Creek-Cheese Creek
JM10,Blackwater Creek-Tomahawk Creek
JM11,James River-Opossum Creek
JM12,Beaver Creek-Little Beaver Creek-Tussocky Creek
JM13,James River-Archer Creek
JM14,James River-Stonewall Creek-Beck Creek
JM15,James River-Christian Mill Creek
JM16,Wreck Island Creek
JM17,James River-Allens Creek
JM18,Bent Creek
JM19,David Creek
JM20,James River-Alabama Creek
JM21,North Fork Tye River-South Fork Tye River
JM22,Tye River-Cub Creek
JM23,Hat Creek
JM24,Tye River-Black Creek
JM25,Piney River-Little Piney River
JM26,Piney River-Naked Creek
JM27,Tye River-Brown Creek
JM28,Buffalo River-North Fork Buffalo River
JM29,Buffalo River-Stonewall Creek
JM30,Rutledge Creek
JM31,Buffalo River-Rocky Creek
JM32,Rucker Run-Bobs Creek
JM33,Tye River-Joe Creek
JM34,James River-Mallorys Creek
JM35,James River-Sycamore Creek
JM36,North Fork Rockfish River
JM37,South Fork Rockfish River
JM38,Rockfish River-Buck Creek
JM39,Cove Creek-Hickory Creek
JM40,Rockfish River-Dutch Creek
JM41,Rockfish River-Beaver Creek
JM42,James River-Ballinger Creek
JM43,James River-Rock Island Creek
JM44,Totier Creek
JM45,James River-Little George Creek
JM46,North Fork Hardware River
JM47,South Fork Hardware River
JM48,Hardware River-Turkey Run
JM49,Hardware River-Woodson Creek
JM50,James River-Bremo Creek
JM51,Slate River-Grease Creek
JM52,North River-Meadow Creek
JM53,Slate River-Horsepen Creek-Troublesome Creek
JM54,Walton Fork-Ripley Creek
JM55,Slate River-Joshua Creek
JM56,Slate River-Sharps Creek
JM57,Slate River-Hunts Creek
JM58,James River-Bear Garden Creek-South Creek
JM59,(Upper) Byrd Creek-East Branch
JM60,(Middle) Byrd Creek
JM61,(Lower) Byrd Creek-Little Byrd Creek
JM62,James River-Hooper Rock Creek
JM63,Willis River-Bishop Creek
JM64,Willis River-Whispering Creek
JM65,Little Willis River
JM66,Willis River-Buffalo Creek
JM67,Hatcher Creek
JM68,Willis River-Bonbrook Creek
JM69,Randolph Creek
JM70,Willis River-Trice Lake
JM71,Muddy Creek-Davis Creek
JM72,James River-Picketts Creek
JM73,Deep Creek-Maxey Mill Creek
JM74,Deep Creek-Sallee Creek
JM75,James River-Solomons Creek
JM76,Little Lickinghole Creek
JM77,Big Lickinghole Creek
JM78,James River-Mohawk Creek
JM79,Beaverdam Creek-Courthouse Creek
JM80,James River-Fine Creek
JM81,Norwood Creek
JM82,James River-Little River
JM83,James River-Bernards Creek
JM84,Tuckahoe Creek
JM85,James River-East Branch Tuckahoe Creek
JM86,James River-Little Westham Creek
JR01,Mechums River-Stockton Creek
JR02,Mechums River-Beaver Creek
JR03,Moormans River-North Fork Moormans River-South Fork Moormans River
JR04,Doyles River
JR05,Moormans River-Wards Creek
JR06,Buck Mountain Creek
JR07,Ivy Creek-Little Ivy Creek
JR08,South Fork Rivanna River
JR09,North Fork Rivanna River-Lynch River
JR10,Swift Run
JR11,North Fork Rivanna River-Jacobs Run
JR12,Preddy Creek
JR13,North Fork Rivanna River-Flannigan Branch
JR14,Rivanna River-Meadow Creek
JR15,Moores Creek
JR16,Buck Island Creek
JR17,Rivanna River-Carroll Creek
JR18,Mechunk Creek
JR19,Rivanna River-Stigger Creek
JR20,Cunningham Creek
JR21,Ballinger Creek
JR22,Rivanna River-Carys Creek
JU01,Jackson River-Dry Branch
JU02,Jackson River-Bolar Run
JU03,Jackson River-Warm Springs Run-Muddy Run
JU04,Back Creek-East Back Creek
JU05,Back Creek-Jim Dave Run
JU06,Little Back Creek
JU07,Back Creek-Cummings Run
JU08,Jackson River/Lake Moomaw-Hughes Draft
JU09,Cedar Creek-Hot Springs Run-Cascades Creek
JU10,Jackson River-Falling Spring Creek
JU11,Jackson River-Indian Draft
JU12,Cove Creek-Sweet Springs Creek
JU13,Dunlap Creek-Cove Run-Moss Run
JU14,Ogle Creek-Johnsons Creek
JU15,Dunlap Creek-Jerrys Run-Tygers Creek
JU16,North Fork (Potts Creek)(WV)-South Fork (Potts Creek)(WV)-Crosier Branch (WV)
JU17,Potts Creek-Trout Branch (WV)
JU18,Potts Creek-Mill Branch
JU19,Potts Creek-Cast Steel Run-Blue Spring Run
JU20,Potts Creek-Hays Creek
JU21,Jackson River-Pounding Mill Creek
JU22,White Rock Creek-Karnes Creek
JU23,Wilson Creek-Douthat Lake
JU24,Jackson River-Smith Creek
JU25,Cowpasture River-Wolfe Draft
JU26,Shaws Fork
JU27,Cowpasture River-Benson Run
JU28,Bullpasture River-Davis Run
JU29,Bullpasture River-Crab Run
JU30,Cowpasture River-Scotchtown Draft
JU31,Dry Run
JU32,Cowpasture River-Thompson Creek
JU33,Stuart Run-Lick Run
JU34,Cowpasture River-Mill Creek
JU35,Pads Creek
JU36,Cowpasture River-Simpson Creek
JU37,James River-Big Creek
JU38,Sinking Creek
JU39,Mill Creek-Smith Branch
JU40,James River-Black Lick
JU41,Craig Creek-Trout Creek
JU42,Meadow Creek
JU43,Craig Creek-Broad Run
JU44,(Upper) Johns Creek-Dicks Creek
JU45,(Lower) Johns Creek-West Branch
JU46,Craig Creek-Rolands Run Branch
JU47,Barbours Creek
JU48,Craig Creek-Mill Creek
JU49,Patterson Creek
JU50,Craig Creek-Roaring Run
JU51,James River-Lapsley Run
JU52,Catawba Creek-Little Catawba Creek
JU53,Catawba Creek-Town Branch
JU54,James River-Hickory Hollow Branch
JU55,Looney Creek-Mill Creek
JU56,James River-Purgatory Creek
JU57,Jennings Creek-North Creek
JU58,James River-Roaring Run
JU59,Cedar Creek-Spring Gap Creek
JU60,James River-Elk Creek
JU61,Calfpasture River-Chair Draft
JU62,Ramseys Draft
JU63,Calfpasture River-Holloway Draft
JU64,Hamilton Branch
JU65,Calfpasture River-Fridley Branch
JU66,Mill Creek-Cabin Creek
JU67,Brattons Run
JU68,Calfpasture River-Guys Run
JU69,(Upper) Little Calfpasture River-Smith Creek
JU70,(Lower) Little Calfpasture River-Lake Merriweather
JU71,Maury River-Taylor Branch
JU72,Walker Creek
JU73,Hays Creek-Dutch Hollow Branch
JU74,Maury River-Alone Mill Creek
JU75,Kerrs Creek
JU76,Maury River-Mill Creek-Whistle Creek
JU77,Saint Marys River
JU78,(Upper) South River-Marlbrook Creek
JU79,Irish Creek
JU80,(Lower) South River-Marl Creek
JU81,Maury River-Bennetts Run
JU82,South Buffalo Creek
JU83,North Buffalo Creek
JU84,Colliers Creek
JU85,Buffalo Creek-Broad Creek
JU86,Maury River-Poague Run
NE01,Big Horse Creek-Whitetop Creek
NE02,Helton Creek-Little Helton Creek
NE03,Wilson Creek-Little Wilson Creek
NE04,New River-Grassy Creek
NE05,Fox Creek-Laurel Creek
NE06,Fox Creek-Middle Fox Creek-Little Fox Creek
NE07,New River-Bridle Creek-Potato Creek
NE08,New River-Saddle Creek
NE09,Peach Bottom Creek
NE10,New River-Brush Creek-Little Brush Creek
NE11,Little River-Crab Creek (NC)
NE12,New River-Rock Creek
NE13,Elk Creek-Stone Creek
NE14,Elk Creek-Turkey Fork-Knob Fork
NE15,New River-Meadow Creek
NE16,New River-Eagle Bottom Creek
NE17,Chestnut Creek-Coal Creek
NE18,New River-Brush Creek-Bournes Branch
NE19,Crooked Creek-East Fork Crooked Creek
NE20,Crooked Creek-Cranberry Creek
NE21,New River-Poor Branch
NE22,Cripple Creek-Blue Spring Creek
NE23,Cripple Creek-Francis Mill Creek-Dry Run
NE24,Cripple Creek-Slate Spring Branch
NE25,New River-Shorts Creek-Mill Creek
NE26,Reed Creek-Hutson Branch
NE27,Stony Fork-Sally Run
NE28,Reed Creek-South Fork Reed Creek
NE29,Reed Creek-Muskrat Branch
NE30,Cove Creek-Mudlick Branch
NE31,Reed Creek-Miller Creek
NE32,New River-Pine Run
NE33,(Upper) Little Reed Island Creek-Beaverdam Creek
NE34,(Lower) Little Reed Island Creek-Rock Creek
NE35,Laurel Fork
NE36,Big Reed Island Creek-Stone Mountain Creek
NE37,Snake Creek
NE38,Burks Fork
NE39,Big Reed Island Creek-Road Creek
NE40,Greasy Creek
NE41,Big Reed Island Creek-Rock Creek
NE42,Big Macks Creek
NE43,New River-(Upper) Claytor Lake-Sloan Branch
NE44,Peak Creek-Gatewood Reservoir
NE45,Tract Fork
NE46,Peak Creek-Thorne Springs Branch
NE47,New River/(Lower) Claytor Lake
NE48,Little River-Beaverdam Creek
NE49,Little River-Pine Creek
NE50,West Fork Little River-Howell Creek
NE51,West Fork Little River-Dodd Creek
NE52,Little River-Brush Creek-Laurel Creek-Beaver Creek
NE53,Little River-Lost Bent Creek
NE54,Big Indian Creek-Little Indian Creek
NE55,Little River-Big Laurel Creek-Little Laurel Creek
NE56,Little River-Meadow Creek-Mill Creek
NE57,New River-Connellys Run
NE58,Crab Creek
NE59,New River-Stroubles Creek
NE60,Toms Creek-Poverty Creek
NE61,Back Creek-Neck Creek
NE62,New River-Dry Branch
NE63,New River-Bear Spring Branch
NE64,(Upper) Sinking Creek-Clover Hollow
NE65,(Lower) Sinking Creek-Laurel Creek
NE66,Walker Creek-Crab Orchard Creek
NE67,Walker Creek-Helveys Mill Creek
NE68,Kimberling Creek-East Wilderness Creek
NE69,Nobusiness Creek
NE70,Kimberling Creek-Dismal Creek
NE71,Walker Creek-Flat Hollow
NE72,Little Walker Creek
NE73,Walker Creek-Sugar Run
NE74,New River-Little Stony Creek-Doe Creek
NE75,Stony Creek-Laurel Branch
NE76,Burkes Garden Creek
NE77,Hunting Camp Creek
NE78,(Upper) Wolf Creek-Wilderness Creek
NE79,Clear Fork
NE80,Laurel Creek-Dry Fork
NE81,(Lower) Wolf Creek-Mill Creek-Mercy Branch
NE82,Rich Creek
NE83,New River-Bluestone Lake-Clendennin Creek
NE84,East River-Big Spring Branch (WV)
NE85,New River/Bluestone Lake-Adair Run
NE86,Bluestone River-Brush Fork
NE87,Mud Fork
NE88,Bluestone River-Laurel Fork-Big Branch
PL01,Potomac River (MD)-Piney Run-Dutchman Creek
PL02,South Fork Catoctin Creek-North Fork Catoctin Creek
PL03,Catoctin Creek-Milltown Creek
PL04,Potomac River (MD)-Tuscarora Creek (MD)
PL05,Potomac River (MD)-Limestone Branch
PL06,Goose Creek-Mitchells Branch
PL07,Goose Creek-Crooked Run-Gap Run
PL08,Panther Skin Creek
PL09,Cromwells Run
PL10,Goose Creek-Wancopin Creek
PL11,Beaverdam Creek-Dog Branch
PL12,North Fork (Goose Creek)
PL13,Little River-Howsers Branch
PL14,Goose Creek-Big Branch
PL15,Sycolin Creek
PL16,Goose Creek-Cattail Branch
PL17,Broad Run-Lenah Run
PL18,Horsepen Run
PL19,Broad Run-Beaverdam Run
PL20,Potomac River (MD)-Selden Island (MD)
PL21,Sugarland Run
PL22,Difficult Run
PL23,Potomac River (MD)-Nichols Run-Scott Run
PL24,Potomac River (MD)-Pimmit Run
PL25,Potomac River (MD)-Fourmile Run
PL26,Cameron Run
PL27,Dogue Creek
PL28,Potomac River-Little Hunting Creek
PL29,Pohick Creek
PL30,Accotink Creek-Gunston Cove
PL31,Broad Run-Trapp Branch
PL32,Broad Run-Catletts Branch
PL33,Kettle Run
PL34,Broad Run-Rocky Branch
PL35,Cedar Run-Mill Run
PL36,Cedar Run-Owl Run
PL37,Licking Run
PL38,Cedar Run-Walnut Branch
PL39,Town Run
PL40,Cedar Run-Slate Run
PL41,(Upper) Occoquan River-Occoquan Reservoir-Lake Jackson
PL42,(Upper) Bull Run-Chestnut Lick
PL43,Little Bull Run
PL44,(Middle) Bull Run-Youngs Branch
PL45,Cub Run-Big Rocky Run
PL46,(Lower) Bull Run-Popes Head Creek
PL47,Occoquan River/Occoquan Reservoir
PL48,(Lower) Occoquan River-Belmont Bay
PL49,Neabsco Creek
PL50,Potomac River-Occoquan Bay
PL51,Powells Creek
PL52,Quantico Creek
PL53,Chopawamsic Creek
PL54,Potomac River-Tank Creek
PL55,Beaverdam Run
PL56,(Upper) Aquia Creek-Cannon Creek
PL57,(Lower) Aquia Creek-Austin Run
PL58,Accokeek Creek
PL59,Potomac Creek-Long Branch
PL60,Potomac Creek-Beaverdam Creek
PL61,Potomac River (MD)-Passapatanzy Creek
PL62,Potomac River (MD)-Chotank Creek
PL63,Potomac River (MD)-Gambo Creek
PL64,Upper Machodoc Creek
PL65,Potomac River (MD)-Rosier Creek
PL66,Mattox Creek
PL67,Potomac River (MD)-Popes Creek
PL68,Nomini Creek
PL69,Potomac River-Nomini Bay
PL70,Potomac River-Lower Machodoc Creek-Bonum Creek
PL71,Yeocomico River
PL72,Coan River
PL73,Potomac River-Hull Creek-Cubitt Creek-Presley Creek
PL74,Potomac River Channel (MD)
PS01,Middle River-Edison Creek
PS02,Middle River-Buffalo Branch
PS03,Jennings Branch
PS04,Middle River-Bell Creek
PS05,Moffett Creek
PS06,Lewis Creek-Poague Run
PS07,Middle River-Falling Spring Run
PS08,Christians Creek-Folly Mills Creek
PS09,Christians Creek-Barterbrook Branch
PS10,Meadow Run
PS11,Middle River-Broad Run
PS12,North River-Skidmore Fork
PS13,Little River-Big Run
PS14,Briery Branch
PS15,Mossy Creek
PS16,North River-Thorny Branch
PS17,(Upper) Dry River-Skidmore Fork
PS18,Dry River-Black Run
PS19,Muddy Creek-Buttermilk Run
PS20,(Lower) Dry River-Honey Run
PS21,Long Glade Creek
PS22,Blacks Run
PS23,Cooks Creek
PS24,Naked Creek-North Fork Naked Creek
PS25,North River-Pleasant Run
PS26,North River-Mill Creek
PS27,South River-Stony Run
PS28,South River-Canada Run
PS29,Back Creek-Inch Branch
PS30,South River-Porterfield Run
