REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
6 - Richmond/FBurg,22401, 07/16/2008,Cheeseburger in Paradise,29955,1811 Carl D Silver Pky,Fredericksburg,VA
6 - Richmond/FBurg,22407, 07/16/2008,Cancun Mexican Margarita Bar & Grill,43563,3102 Plank Rd Ste 625,Fredericksburg,VA
6 - Richmond/FBurg,22534-9572, 07/16/2008,Partlow Market,12002,2976 Partlow Rd,Partlow,VA
6 - Richmond/FBurg,22534, 07/16/2008,Stop Shop,49136,3001 Partlow Rd,Partlow,VA
6 - Richmond/FBurg,23233, 07/23/2008,Bar Louie,43113,11788 W Broad St,Richmond,VA
6 - Richmond/FBurg,23150, 07/23/2008,Uno Chicago Grill,41703,5990 Audobon Dr,Sandston,VA
6 - Richmond/FBurg,23231-7587, 07/23/2008,Superstop Convenience Store,16086,2610 Darbytown Rd,Richmond,VA
3 - Charlottesville/Staunton,22960-1205, 07/24/2008,The Hornets Nest Restaurant,38902,269 Madison Rd,Orange,VA
3 - Charlottesville/Staunton,22960, 07/24/2008,Sheetz # 285,9985,322 N Madison Rd,Orange,VA
3 - Charlottesville/Staunton,22957, 07/24/2008,Montpelier Visitor Center and Dupont Gallery,49726,13425 Visitor Center Dr,Montpelier Station,VA
2 - Lynchburg,22963, 07/24/2008,Lakeside Grille,27799,265 Turkey Sag Trl Unit 107 108,Palmyra,VA
3 - Charlottesville/Staunton,22947, 07/24/2008,Boyd Tavern Market,49636,4842 Richmond Rd,Keswick,VA
3 - Charlottesville/Staunton,22902, 07/24/2008,2 Sides Restaurant,48759,221 Carlton Rd Ste 10,Charlottesville,VA
3 - Charlottesville/Staunton,22903-2825, 07/24/2008,Mellow Mushroom,11765,1309 W Main St,Charlottesville,VA
6 - Richmond/FBurg,23111, 07/25/2008,Dash Food Mart,38341,7119 Mechanicsville Tpke,Mechanicsville,VA
6 - Richmond/FBurg,23111, 07/25/2008,Dash Food Mart,38341,7119 Mechanicsville Tpke,Mechanicsville,VA
6 - Richmond/FBurg,23005-3459, 07/25/2008,OBanks Cafe & Grill,47212,10392 Leadbetter Rd,Ashland,VA
6 - Richmond/FBurg,23005-3459, 07/25/2008,OBanks Cafe & Grill,47212,10392 Leadbetter Rd,Ashland,VA
6 - Richmond/FBurg,23146, 07/25/2008,Expressway Food & Citgo,43868,15430 Pouncey Tract Rd,Rockville,VA
6 - Richmond/FBurg,23233, 07/25/2008,Bar Louie,43113,11788 W Broad St,Richmond,VA
6 - Richmond/FBurg,23059-1736, 07/25/2008,Glen Allen Fast Food,29521,13163 Mountain Rd,Glen Allen,VA
6 - Richmond/FBurg,23059-1736, 07/25/2008,Glen Allen Fast Food,29521,13163 Mountain Rd,Glen Allen,VA
6 - Richmond/FBurg,23228-2026, 07/25/2008,Hunan Cafe,39580,9117 Staples Mill Rd,Richmond,VA
6 - Richmond/FBurg,23228, 07/25/2008,Arco Iris Latino Market II,45748,6111 Staples Mill Rd,Richmond,VA
6 - Richmond/FBurg,23228-4202, 07/25/2008,Hilliard Road Texaco,5260,3000 Hilliard Rd,Richmond,VA
6 - Richmond/FBurg,23228-4202, 07/25/2008,Hilliard Road Texaco,5260,3000 Hilliard Rd,Richmond,VA
6 - Richmond/FBurg,23228-5237, 07/25/2008,CVS/Pharmacy 1990,20753,6100 Lakeside Ave,Richmond,VA
6 - Richmond/FBurg,23228-6007, 07/25/2008,East Coast #4036,13299,5301 Lakeside Ave,Richmond,VA
6 - Richmond/FBurg,23294-5803, 07/25/2008,Royal Mart # 7,45919,8920 W Broad St,Richmond,VA
6 - Richmond/FBurg,23294-5809, 07/25/2008,Rennies,42387,9093 W Broad St,Richmond,VA
6 - Richmond/FBurg,23294-5330, 07/25/2008,Sams Club 6343,76743,9440 W Broad St,Richmond,VA
6 - Richmond/FBurg,23294-5423, 07/25/2008,7 Eleven Store 2515 19347,25587,9523 Huron Ave,Richmond,VA
6 - Richmond/FBurg,23294, 07/25/2008,Broad & Pemberton Exxon,50546,9525 W Broad St,Richmond,VA
6 - Richmond/FBurg,23060, 07/25/2008,CVS Pharmacy # 5790,25769,11271 Nuckols Rd,Glen Allen,VA
6 - Richmond/FBurg,23060, 07/25/2008,Mountain Express 1,401,1680 Mountain Rd,Glen Allen,VA
1 - Roanoke,24121, 07/29/2008,The Mouse Trap,4376,16430 BT Washington Hwy,Moneta,VA
1 - Roanoke,24121, 07/29/2008,Reds Wines & Blues,42512,400 Scruggs Rd Ste 900,Moneta,VA
1 - Roanoke,24121, 07/29/2008,Lake Mart & Deli,50341,4795 Scruggs Rd,Moneta,VA
1 - Roanoke,24523-2910, 07/29/2008,297 Minute Market,36580,1110 E Main St,Bedford,VA
1 - Roanoke,24121, 07/29/2008,Wet Connection,27426,410 Crazy Horse Dr,Moneta,VA
1 - Roanoke,24121, 07/29/2008,Mexico Viejo Mexican Grill,39497,404 Crazy Horse Dr,Moneta,VA
1 - Roanoke,24528, 07/29/2008,Stop In # 124,6968,856 Burks Hill Rd,Bedford,VA
5 - Southwest,24134, 07/29/2008,Pearisburg Food Mart,46943,220 N Main St,Pearisburg,VA
5 - Southwest,24124-2307, 07/29/2008,Whites Market,32745,104 Market Rd,Narrows,VA
1 - Roanoke,24060-3149, 07/29/2008,7 Eleven Store 2531  18233,17142,1350 N Main St,Blacksburg,VA
1 - Roanoke,24060, 07/29/2008,Awful Arthurs Seafood Company,46815,211 Draper Rd SW,Blacksburg,VA
1 - Roanoke,24060-3946, 07/29/2008,Champs Sports Bar & Cafe,5375,111 N Main St,Blacksburg,VA
1 - Roanoke,24073, 07/29/2008,Kroger # 345,10783,555 N Franklin St NE,Christiansburg,VA
1 - Roanoke,24073, 07/29/2008,Christiansburg Handy Mart,21614,255 N Franklin St,Christiansburg,VA
1 - Roanoke,24073, 07/29/2008,Fast Stop,29555,355 Radford Rd,Christiansburg,VA
1 - Roanoke,24073, 07/29/2008,Macados,29979,19 W Main St Ste B,Christiansburg,VA
5 - Southwest,24141-3219, 07/29/2008,Jefferson Street Deli Mart,12449,407 Jefferson St,Radford,VA
5 - Southwest,24141, 07/29/2008,Wilco # 611,13066,1102  W Main St,Radford,VA
2 - Lynchburg,22958-2303, 07/30/2008,Valleymont The Market,73556,2188 Rockfish Valley Hwy,Nellysford,VA
2 - Lynchburg,24502, 07/30/2008,Big Kmart # 4084,4495,2312 Wards Rd,Lynchburg,VA
2 - Lynchburg,24502-2944, 07/30/2008,O Charleys # 316,11084,4042 Wards Rd,Lynchburg,VA
2 - Lynchburg,24502, 07/30/2008,Hams Restaurant,43415,5704-5708 Seminole Ave,Lynchburg,VA
2 - Lynchburg,24501, 07/30/2008,C & C Mini Market,41416,1518 12th St,Lynchburg,VA
1 - Roanoke,24018, 07/30/2008,7 Eleven Store 2531 11981A,48345,3757 Electric Rd,Roanoke,VA
2 - Lynchburg,24503, 07/30/2008,Kroger # 408,6594,4119 Boonesboro Rd,Lynchburg,VA
7 - Hampton,23663-1647, 07/30/2008,7 Eleven Store 2516 18359,17853,200 N Mallory St,Hampton,VA
2 - Lynchburg,24521-9570, 07/30/2008,Briar Patch,72175,883 S Main St,Amherst,VA
7 - Hampton,23663, 07/30/2008,E Z Food Mart & Deli 2,10392,170 Libbey St,Hampton,VA
2 - Lynchburg,24501-2325, 07/30/2008,Applebees Neighborhood Grill & Bar,50422,3219 Old Forest Rd,Lynchburg,VA
2 - Lynchburg,24572, 07/30/2008,Quik E Food Store,40025,3631 S Amherst Hwy,Madison Heights,VA
2 - Lynchburg,24501-1424, 07/30/2008,Langhorne Rd Exxon,291,2130 Langhorne Rd,Lynchburg,VA
7 - Hampton,23669, 07/30/2008,Annas Italian Restaurant,26624,555 M Settlers Landing,Hampton,VA
1 - Roanoke,24018-2302, 07/30/2008,Getty Mart,78112,2210 Electric Rd,Roanoke,VA
7 - Hampton,23669-3422, 07/30/2008,Kentes,72878,301 N Back River Rd,Hampton,VA
7 - Hampton,23666-1930, 07/30/2008,7 Eleven Store 2516 10829,25568,1305 Todds Ln,Hampton,VA
1 - Roanoke,24014-2201, 07/30/2008,Red Lobster Restaurant 269,26589,3529 Franklin Rd SW,Roanoke,VA
1 - Roanoke,24014-1107, 07/30/2008,Pure Gas Station,52393,2131 Franklin Rd SW,Roanoke,VA
1 - Roanoke,24014, 07/30/2008,Fork in the Alley,34794,2123 1/2 Crystal Spring Ave,Roanoke,VA
1 - Roanoke,24016, 07/30/2008,Sakina Food Mart,49169,419 Thirteenth St SW,Roanoke,VA
1 - Roanoke,24015, 07/30/2008,Village Grill,27816,1802 Memorial Ave SW,Roanoke,VA
1 - Roanoke,24017-5338, 07/30/2008,Fast Stop Mart,32273,2502 Shenandoah Ave NW,Roanoke,VA
1 - Roanoke,24017-2634, 07/30/2008,Sky Mart,76417,3902 Melrose Ave NW,Roanoke,VA
1 - Roanoke,24017, 07/30/2008,EZN Food Mart #128,5434,2825 Hershberger Rd,Roanoke,VA
1 - Roanoke,24012, 07/30/2008,Flat Rock Grille,47980,5033 Valley View Blvd NW,Roanoke,VA
1 - Roanoke,24060-3948, 07/30/2008,Big Als  Grille & Sports Bar,3102,201 N Main St,Blacksburg,VA
1 - Roanoke,24012, 07/30/2008,Abuelos Mexican Food Embassy,44653,4802 Valley View Blvd NW,Roanoke,VA
1 - Roanoke,24012-2332, 07/30/2008,Stop In Food Stores  122,77830,4840 Williamson Rd NW,Roanoke,VA
1 - Roanoke,24012-4831, 07/30/2008,One Stop Market # 1,5954,2223 Williamson Rd,Roanoke,VA
7 - Hampton,23035, 07/31/2008,Get & Zip Convenience Store 4,54759,2009 Buckley Hall Rd,Cobbs Creek,VA
7 - Hampton,23109, 07/31/2008,Little Sue #147,17131,9228 Buckley Hall Rd,Mathews,VA
7 - Hampton,23109-0472, 07/31/2008,Richardsons,49381,12 Church St,Mathews,VA
4 - Alexandria,22041-1224, 07/31/2008,DaVinci Family Restaurant,1165,6347 A Columbia Pike,Falls Church,VA
4 - Alexandria,22041, 07/31/2008,La Paz Restaurant,10382,5900 Columbia Pike,Falls Church,VA
4 - Alexandria,22041, 07/31/2008,Cherry Grocery,51590,5601 Seminary Rd,Falls Church,VA
7 - Hampton,23175, 07/31/2008,Olivia's In Urbanna,53276,213 Virginia St,Urbanna,VA
4 - Alexandria,22041-3763, 07/31/2008,Kebericho Deli Market and Butcher Shop,59736,3811C S George Mason Dr,Falls Church,VA
7 - Hampton,23175, 07/31/2008,Something Different,17209,3617 Old Virginia St,Urbanna,VA
4 - Alexandria,22041-2704, 07/31/2008,Flavors,75869,3420 Carlyn Hill Dr,Falls Church,VA
4 - Alexandria,22041-2229, 07/31/2008,San Miguel Market,28594,5900 C Leesburg Pike,Falls Church,VA
4 - Alexandria,22041-2309, 07/31/2008,Rabieng Thai Restaurant,51259,5892 Leesburg Pike,Falls Church,VA
7 - Hampton,23043, 07/31/2008,J W Seafood of Virginia Inc,42912,16552 General Puller Hwy,Deltaville,VA
7 - Hampton,23079, 07/31/2008,River Racing Foods Inc,38480,4426 Tidewater Trl,Jamaica,VA
4 - Alexandria,22003-2610, 07/31/2008,Lunch Time,40901,7630 Little River Tpke Ste LL 100,Annandale,VA
7 - Hampton,23072, 07/31/2008,"Red, White & Bordeaux",47857,4892 George Washington Mem Hwy,Hayes,VA
7 - Hampton,23062, 07/31/2008,Sweet Madeleines Cafe & Catering,16741,2091 George Washington Memorial Hwy,Gloucester Point,VA
7 - Hampton,23062-1060, 07/31/2008,Rivers Inn Restaurant,73028,8109 Yacht Haven Dr,Gloucester Point,VA
6 - Richmond/FBurg,23009, 07/31/2008,7 Eleven Store 2516 19702,23154,5072 Richmond Tappahannock Hwy,Aylett,VA
6 - Richmond/FBurg,23181-2680, 07/31/2008,Spencers Stop and Go,32725,2680 King William Ave,West Point,VA
6 - Richmond/FBurg,23181, 07/31/2008,Hogs Gon Wild BBQ,50108,3184 King William Ave,West Point,VA
6 - Richmond/FBurg,23181-1501, 07/31/2008,Rite Aid Pharmacy  1594,74011,14th & Main St,West Point,VA
6 - Richmond/FBurg,23089, 07/31/2008,West Point Pit Stop,45200,15001 Eltham Rd,New Kent,VA
6 - Richmond/FBurg,23141-1633, 07/31/2008,Fas Mart # 57,51001,2245 Pocahontas Trl,Quinton,VA
6 - Richmond/FBurg,23140, 07/31/2008,Rennies 613,42553,9011 Pocohantas Trl,Providence Forge,VA
6 - Richmond/FBurg,23140, 07/31/2008,Food Lion 1422,9864,9030 Pocohontas Trl,Providence Forge,VA
6 - Richmond/FBurg,23140, 07/31/2008,The Grill Room at Royal New Kent,12986,10100 Kentland Trl,Providence Forge,VA
7 - Hampton,23666, 08/03/2008,Szechuan Inn Restaurant,53401,2040 Coliseum Dr A 29,Hampton,VA
6 - Richmond/FBurg,22553-4660, 08/04/2008,Fawn Lake Country Club,12049,11305 Longstreet Dr,Spotsylvania,VA
6 - Richmond/FBurg,22553-4660, 08/04/2008,Fawn Lake Country Club,12049,11305 Longstreet Dr,Spotsylvania,VA
4 - Alexandria,22042, 08/04/2008,Bien Hoa,17045,7240 Arlington Blvd,Falls Church,VA
4 - Alexandria,22042-1002, 08/04/2008,Dominion Deli & Heart Catering Co,73039,8114 Arlington Blvd,Falls Church,VA
4 - Alexandria,22042, 08/04/2008,Great Wall Supermarket,39597,2982 Gallows Rd,Falls Church,VA
4 - Alexandria,22042-1638, 08/04/2008,Lucky Oriental Food & Gifts Co,52383,2828 Graham Rd,Falls Church,VA
4 - Alexandria,22044-3302, 08/04/2008,Thanh Tong Restaurant,72,6795 Wilson Blvd # 11,Falls Church,VA
4 - Alexandria,22044-3387, 08/04/2008,Bay Lo Restaurant,7504,6757 Wilson Blvd Ste 21,Falls Church,VA
6 - Richmond/FBurg,22553-3926, 08/04/2008,C & J Market,50067,10941 Catharpin Rd,Spotsylvania,VA
6 - Richmond/FBurg,22553-3926, 08/04/2008,C & J Market,50067,10941 Catharpin Rd,Spotsylvania,VA
4 - Alexandria,22044-3313, 08/04/2008,Quan Hai Lua Restaurant,31876,6795 Wilson Blvd Ste 19,Falls Church,VA
4 - Alexandria,22044-3301, 08/04/2008,Vietnam Supermarket,7088,6609 Wilson Blvd,Falls Church,VA
4 - Alexandria,20190-4345, 08/04/2008,Jasmine Cafe,47773,1635 Washington Plz N,Reston,VA
6 - Richmond/FBurg,22407-9651, 08/04/2008,Country Store,14455,10205 Elys Ford Rd,Fredericksburg,VA
4 - Alexandria,20190, 08/04/2008,El Manantial Restaurant,19768,12050 A N Shore Dr,Reston,VA
6 - Richmond/FBurg,22407-6642, 08/04/2008,Rite Aid # 3362,14111,5215 Plank Rd,Fredericksburg,VA
4 - Alexandria,22046-4212, 08/04/2008,Bowl America Falls Church,3253,140 S Maple Ave,Falls Church,VA
4 - Alexandria,20190-4700, 08/04/2008,CVS Pharmacy 1961,73403,11670 Plaza America Dr,Reston,VA
6 - Richmond/FBurg,22407-4806, 08/04/2008,7 Eleven 32331C,53083,4248 Plank Rd,Fredericksburg,VA
4 - Alexandria,20190-3326, 08/04/2008,Romanos Macaroni Grill,74004,1845 Fountain Dr,Reston,VA
6 - Richmond/FBurg,22407-4888, 08/04/2008,Bloom # 2739,9696,4153 Plank Rd,Fredericksburg,VA
4 - Alexandria,20190-3326, 08/04/2008,La Madeleine French Bakery & Cafe,73068,1833 Fountain Dr,Reston,VA
4 - Alexandria,22070, 08/04/2008,Rite Aid Pharmacy 3738,78074,2260 A Hunters Wood Plz,Reston,VA
6 - Richmond/FBurg,23024, 08/04/2008,Dukes Creek Marina,38786,3831 Breaknock Rd,Bumpass,VA
6 - Richmond/FBurg,23024, 08/04/2008,Dukes Creek Marina,38786,3831 Breaknock Rd,Bumpass,VA
6 - Richmond/FBurg,23024-8823, 08/04/2008,Anna Cabana,52113,4227 Boggs Dr,Bumpass,VA
5 - Southwest,24315, 08/04/2008,Bland Square,48355,PO Box 104,Bland,VA
5 - Southwest,24382, 08/04/2008,Ramada Inn & Southern Diner Restaurant,34858,955 Pepper Ferry Rd,Wytheville,VA
5 - Southwest,24382, 08/04/2008,Food Lion 93,9611,1155 N 4th St Ste 200,Wytheville,VA
5 - Southwest,24382-1169, 08/04/2008,Wal Mart Supercenter # 3270,16181,345 Commonwealth Dr,Wytheville,VA
5 - Southwest,24382, 08/04/2008,Turn One Restaurant & Sports Bar,60771,1155 N 4th St Ste 200,Wytheville,VA
4 - Alexandria,20109-2611, 08/05/2008,Battlefield Shell,90,7110 Sudley Rd,Manassas,VA
4 - Alexandria,20110-3401, 08/05/2008,Video Mexico Lindo Market,14539,8084 Sudley Rd,Manassas,VA
4 - Alexandria,20110, 08/05/2008,Exxon #26977,14215,7113 Sudley Rd,Manassas,VA
4 - Alexandria,20155-1866, 08/05/2008,CVS /Pharmacy #5928,42577,14380 McGraws Corner Rd,Gainesville,VA
4 - Alexandria,20155-2112, 08/05/2008,Right First Time/Exxon on the Run,38010,14673 Lee Hwy,Gainesville,VA
4 - Alexandria,22314-4106, 08/05/2008,7 Eleven Store 2554 10764A,48383,800 Franklin St,Alexandria,VA
4 - Alexandria,22314, 08/05/2008,Super Store,25696,1204 S Washington St,Alexandria,VA
4 - Alexandria,22314-1510, 08/05/2008,Giant Food Store No 750,7775,530 First St,Alexandria,VA
4 - Alexandria,22314-1221, 08/05/2008,Buzz,45620,901 Slaters Ln,Alexandria,VA
4 - Alexandria,20181-2232, 08/05/2008,Nokesville Flowers & Gifts,40130,12816 Fitzwater Dr,Nokesville,VA
4 - Alexandria,20110-4135, 08/05/2008,Godwin Amoco,15738,10441 Nokesville Rd,Manassas,VA
4 - Alexandria,22314-1522, 08/05/2008,The Stardust Restaurant,77571,606 Montgomery St # 608,Alexandria,VA
4 - Alexandria,22314-3210, 08/05/2008,The Warehouse Bar & Grill,46033,214 King St,Alexandria,VA
4 - Alexandria,22314, 08/05/2008,La Bergerie,9952,218 N Lee St,Alexandria,VA
4 - Alexandria,22314-3017, 08/05/2008,Cafe Salsa,14443,808 King St,Alexandria,VA
4 - Alexandria,20110, 08/05/2008,G & G Mart,45445,9608 Grant Ave,Manassas,VA
4 - Alexandria,20112, 08/05/2008,Samsky,26647,14705 Dumfries Rd,Manassas,VA
4 - Alexandria,22304-1301, 08/05/2008,7 Eleven Store 2554 10733 A,42330,4610 Kenmore Ave,Alexandria,VA
4 - Alexandria,22192-8601, 08/05/2008,Charbroil Grill,12718,14239 Potomac Mills,Woodbridge,VA
4 - Alexandria,22192, 08/05/2008,El Paso Mexican Restaurant,4286,3031 Golansky Blvd,Woodbridge,VA
4 - Alexandria,20110-7052, 08/05/2008,CVS Pharmacy  #1801,52934,9972 Liberia Ave,Manassas,VA
4 - Alexandria,20110-5202, 08/05/2008,7 Eleven Store 2581 27451B,53339,8708 Liberia Ave,Manassas,VA
4 - Alexandria,20110-5284, 08/05/2008,Wus Garden Restaurant,15694,9020 Mathis Ave,Manassas,VA
4 - Alexandria,20111, 08/05/2008,La Laguna Restaurant,46928,7557 Centreville Rd,Manassas,VA
4 - Alexandria,20111-1743, 08/05/2008,CVS Pharmacy  #3018,6136,7500 Centreville Rd,Manassas,VA
7 - Hampton,23188-1912, 08/05/2008,La Hispana,33618,5440 Olde Towne Rd Unit B,Williamsburg,VA
7 - Hampton,23188-1500, 08/05/2008,J M Randalls,71447,4854 16 Old Longhill Rd,Williamsburg,VA
7 - Hampton,23188, 08/05/2008,Doraldo Pizza Cafe,44805,6614 C Mooretown Rd,Williamsburg,VA
