-83.11271,36.68820,Parking
-83.11220,36.68825,Parking
-83.11121,36.68814,Parking
-83.09937,36.76831,Parking:Parking For Truckers
-83.08656,36.73111,Parking:LCCTC Parking
-83.05730,36.80348,Parking
-83.05718,36.80131,Parking
-83.05686,36.77615,Parking:Parking Lot
-83.05677,36.80536,Parking
-83.05659,36.80486,Parking
-83.05528,36.80711,Parking
-82.60781,36.49828,Parking
-82.58117,36.63799,Parking:Courthouse Parking
-82.51855,36.54553,Fuel:Roadrunner Markets
-82.25836,36.51243,Parking
-82.25320,36.51433,Parking
-82.24995,36.51355,Parking
-82.24788,36.59472,Parking
-82.24704,36.59467,Parking
-81.62408,36.59805,Parking:Whitetop Station Parking
-81.52148,36.88913,Parking
-81.04213,36.90635,Parking
-80.97697,36.71527,Parking
-80.92487,36.66834,Parking:New River Trail Parking Lot
-80.80381,36.90848,Fuel
-80.79317,36.89980,Fuel:Marathon
-80.74923,37.04537,Parking:New River Trail Parking
-80.69328,37.08338,Parking
-80.65090,37.08555,Fuel
-80.65012,37.08632,Fuel
-80.61061,37.22117,Level crossing
-80.60684,36.49941,Fuel:Mount Airy Historic District
-80.59218,37.02392,Parking
-80.59173,37.11732,Level crossing
-80.59166,37.11412,Level crossing
-80.59136,37.12023,Level crossing
-80.59092,37.12023,Level crossing
-80.57842,37.08846,Fuel:The Sportsman
-80.52397,37.09817,Parking
-80.52089,37.09927,Parking
-80.51235,37.09971,Fuel:Radford Travel Center
-80.51074,37.10023,Fuel
-80.59011,37.11172,Fuel
-80.58991,37.11907,Fuel:Bucko's Pantry
-80.58831,37.12671,Level crossing
-80.50319,37.12840,Parking
-80.55928,37.13997,Parking
-80.55412,37.14091,Fuel:SaveX
-80.55663,37.14120,Fuel:Amoco
-80.55715,37.14126,Parking
-80.55590,37.14129,Parking
-80.55899,37.14147,Level crossing
-80.57920,37.14285,Fuel:Wilco/Hess
-80.58023,37.14335,Fuel:Pure
-80.58681,37.14736,Fuel:Sheetz
-80.56363,37.15145,Parking
-80.56547,37.15218,Parking
-80.56342,37.15225,Parking
-80.56388,37.15269,Parking
-80.51743,37.15283,Level crossing
-80.56424,37.15287,Parking
-80.56518,37.15294,Parking
-80.57269,37.15419,Fuel:Bucko's Pantry
-80.48784,37.16315,Level crossing
-80.49813,37.17850,Level crossing
-80.46098,37.21389,Parking
-80.45982,37.21453,Parking
-80.45475,37.21526,Pedestrian Crossing
-80.46190,37.21542,Parking
-80.45985,37.21545,Parking
-80.45494,37.21563,Pedestrian Crossing
-80.45783,37.21564,Parking
-80.45486,37.21597,Pedestrian Crossing
-80.45478,37.21632,Pedestrian Crossing
-80.45715,37.21653,Parking
-80.44099,37.05826,Fuel:Shell
