-83.11272,36.68820,Parking,Parking,
-83.11221,36.68825,Parking,Parking,
-83.11122,36.68814,Parking,Parking,
-83.09938,36.76831,Parking:Parking For Truckers,Parking:Parking For Truckers,
-83.08657,36.73111,Parking:LCCTC Parking,Parking:LCCTC Parking,
-83.05731,36.80348,Parking,Parking,
-83.05719,36.80131,Parking,Parking,
-83.05687,36.77615,Parking:Parking Lot,Parking:Parking Lot,
-83.05678,36.80536,Parking,Parking,
-83.05660,36.80486,Parking,Parking,
-83.05529,36.80711,Parking,Parking,
-82.60782,36.49828,Parking,Parking,
-82.58118,36.63799,Parking:Courthouse Parking,Parking:Courthouse Parking,
-82.51856,36.54553,Fuel:Roadrunner Markets,Fuel:Roadrunner Markets,
-82.25837,36.51243,Parking,Parking,
-82.25321,36.51433,Parking,Parking,
-82.24996,36.51355,Parking,Parking,
-82.24789,36.59472,Parking,Parking,
-82.24705,36.59467,Parking,Parking,
-81.62409,36.59805,Parking:Whitetop Station Parking,Parking:Whitetop Station Parking,
-81.52149,36.88913,Parking,Parking,
-81.19072,37.87432,Fuel:GoMart,Fuel:GoMart,
-81.18871,37.85798,Fuel,Fuel,
-81.15870,37.92285,Fuel,Fuel,
-81.13636,37.75019,Parking:Beaver Plaza,Parking:Beaver Plaza,
-81.13051,38.00924,Fuel,Fuel,
-81.12243,38.02380,Fuel,Fuel,
-81.11735,38.04979,Fuel,Fuel,
-81.06828,38.04602,Parking,Parking,
-81.06780,38.04494,Parking,Parking,
-81.05666,38.06285,Parking,Parking,
-81.04984,38.05975,Parking,Parking,
-81.04214,36.90635,Parking,Parking,
-80.97698,36.71527,Parking,Parking,
-80.92488,36.66834,Parking:New River Trail Parking Lot,Parking:New River Trail Parking Lot,
-80.86154,38.19533,Fuel,Fuel,
-80.85046,38.21212,Fuel:GoMart,Fuel:GoMart,
-80.80382,36.90848,Fuel,Fuel,
-80.79318,36.89980,Fuel:Marathon,Fuel:Marathon,
-80.74924,37.04537,Parking:New River Trail Parking,Parking:New River Trail Parking,
-80.69329,37.08338,Parking,Parking,
-80.65091,37.08555,Fuel,Fuel,
-80.65013,37.08632,Fuel,Fuel,
-80.61062,37.22117,Level crossing,Level crossing,
-80.60994,37.23414,Level crossing,Level crossing,
-80.60967,37.25283,Level crossing,Level crossing,
-80.60685,36.49941,Fuel:Mount Airy Historic District,Fuel:Mount Airy Historic District,
-80.60427,37.27071,Level crossing,Level crossing,
-80.60412,37.23824,Level crossing,Level crossing,
-80.60382,37.26337,Level crossing,Level crossing,
-80.60375,37.24360,Level crossing,Level crossing,
-80.59219,37.02392,Parking,Parking,
-80.59174,37.11732,Level crossing,Level crossing,
-80.59167,37.11412,Level crossing,Level crossing,
-80.59137,37.12023,Level crossing,Level crossing,
-80.59093,37.12023,Level crossing,Level crossing,
-80.59012,37.11172,Fuel,Fuel,
-80.58992,37.11907,Fuel:Bucko&apos;s Pantry,Fuel:Bucko&apos;s Pantry,
-80.58832,37.12671,Level crossing,Level crossing,
-80.58682,37.14736,Fuel:Sheetz,Fuel:Sheetz,
-80.58024,37.14335,Fuel:Pure,Fuel:Pure,
-80.57921,37.14285,Fuel:Wilco/Hess,Fuel:Wilco/Hess,
-80.57843,37.08846,Fuel:The Sportsman,Fuel:The Sportsman,
-80.57270,37.15419,Fuel:Bucko&apos;s Pantry,Fuel:Bucko&apos;s Pantry,
-80.56548,37.15218,Parking,Parking,
-80.56519,37.15294,Parking,Parking,
-80.56425,37.15287,Parking,Parking,
-80.56389,37.15269,Parking,Parking,
-80.56364,37.15145,Parking,Parking,
-80.56343,37.15225,Parking,Parking,
-80.55929,37.13997,Parking,Parking,
-80.55900,37.14147,Level crossing,Level crossing,
-80.55716,37.14126,Parking,Parking,
-80.55664,37.14120,Fuel:Amoco,Fuel:Amoco,
-80.55591,37.14129,Parking,Parking,
-80.55413,37.14091,Fuel:SaveX,Fuel:SaveX,
-80.52398,37.09817,Parking,Parking,
-80.52090,37.09927,Parking,Parking,
-80.51744,37.15283,Level crossing,Level crossing,
-80.51236,37.09971,Fuel:Radford Travel Center,Fuel:Radford Travel Center,
-80.51075,37.10023,Fuel,Fuel,
-80.50320,37.12840,Parking,Parking,
-80.49859,37.29025,Fuel:Super Val U Grocery,Fuel:Super Val U Grocery,
-80.49814,37.17850,Level crossing,Level crossing,
-80.49266,37.44762,Parking:Potts Valley Rail Trail Parking,Parking:Potts Valley Rail Trail Parking,
-80.49266,37.44762,Parking:Potts Valley Rail Trail Parking,Parking:Potts Valley Rail Trail Parking,
-80.48785,37.16315,Level crossing,Level crossing,
-80.46191,37.21542,Parking,Parking,
-80.46099,37.21389,Parking,Parking,
-80.46075,37.28502,Parking:Pandapas Pond Upper Lot,Parking:Pandapas Pond Upper Lot,
-80.46054,37.23776,Parking,Parking,
-80.45986,37.21545,Parking,Parking,
-80.45983,37.21453,Parking,Parking,
-80.45974,37.24489,Parking,Parking,
-80.45784,37.21564,Parking,Parking,
-80.45716,37.21653,Parking,Parking,
-80.45495,37.21563,Pedestrian Crossing,Pedestrian Crossing,
-80.45487,37.21597,Pedestrian Crossing,Pedestrian Crossing,
-80.45479,37.21632,Pedestrian Crossing,Pedestrian Crossing,
-80.45476,37.21526,Pedestrian Crossing,Pedestrian Crossing,
-80.45461,37.21530,Pedestrian Crossing,Pedestrian Crossing,
-80.45447,37.21492,Pedestrian Crossing,Pedestrian Crossing,
-80.45445,37.21373,Pedestrian Crossing,Pedestrian Crossing,
-80.45432,37.21435,Pedestrian Crossing,Pedestrian Crossing,
-80.45427,37.21607,Pedestrian Crossing,Pedestrian Crossing,
-80.45426,37.21705,Parking,Parking,
-80.45423,37.21416,Pedestrian Crossing,Pedestrian Crossing,
-80.45415,37.21453,Pedestrian Crossing,Pedestrian Crossing,
-80.45404,37.21542,Pedestrian Crossing,Pedestrian Crossing,
-80.45268,37.21418,"""Stop"" sign","""Stop"" sign",
