-83.66826,36.60016,Hotel:Olde Mill Bead & Breakfast
-83.26430,36.50677,Building:Seal Mathis Community Center
-82.72709,36.56760,Building:Bradshaw Mill
-82.62959,36.55316,Building:Allandale Mansion
-82.56625,36.50121,Building:Childress Store
-82.17888,36.60583,Building:Adult Degree Center
-82.17860,36.60556,Building:Paralegal Center
-82.17777,36.60583,Building:President's Home - Virginia Intermont College
-82.17721,36.60417,Building:Harrison - Jones Hall
-82.17693,36.60667,Building:Blevins Art Building
-82.17679,36.60511,Building:Hodges Hall
-82.17638,36.60472,Building:Dance Studios
-82.17596,36.60483,Building:East Hall
-82.17582,36.60417,Building:Intermont Hall
-82.17555,36.60500,Building:Turner Student Center
-82.17527,36.60472,Building:Photo House
-82.17262,36.60650,Residential:Jane Hammit Memorial Orphanage
-81.83471,36.77194,Building:President's House - Emory and Henry College
-81.83277,36.77194,Building:Miller - Fulton Hall
-81.83277,36.77222,Building:McGlothlin - Street Hall
-81.83110,36.77222,Building:Tobias Smyth House
-81.78724,36.63385,Building:The Place
-81.78724,36.63385,Hostel:The Place
-81.83055,36.77222,Building:Sullins Hall
-81.83082,36.77278,Building:Scarbrough House
-81.82916,36.77278,Building:Martin - Brock Student Center
-81.83416,36.77306,Building:Collins House
-81.83082,36.77306,Building:Carriger and Matthews Halls
-81.83332,36.77333,Building:Wiley Jackson Hall
-81.82888,36.77389,Building:Van Dyke Center
-81.83221,36.77444,Building:Emily Williams House
-81.83027,36.77472,Building:J Stewart French Alumni House
-81.82916,36.77528,Building:Emory Merchantile Company Building
-81.82666,36.77583,Building:Weaver Hall
-81.51788,36.83234,Building:Marion Community Center
-82.75919,36.85350,Building:Goodloe Center
-82.75899,36.85410,Building:Phillips-Taylor Hall
-82.75839,36.85430,Building:Godwin Hall
-82.75849,36.85490,Building:Holton Hall
-82.75899,36.85510,Building:Robb Hall
-82.75839,36.85600,Building:Dalton-Cantrell Hall
-82.38625,36.96010,Building:Grace House
-82.95300,36.96300,Building:Benham School House Inn
-82.91859,36.96545,Building:Mine Rescue Station
-82.91797,36.96576,Building:Lamp House Number 2
-81.49513,37.12411,Hotel:Fincastle Motor Inn
-81.15619,36.46957,Building:Whitehead Community Center
-81.13161,37.10155,Hotel:Big Walker Motel
-80.59644,36.50430,Building:Reeves Community Center
-80.55277,37.13778,Building:Doctor Thomas C Walker Hall
-80.55249,37.13528,Building:Bettie Draper Hall
-80.55249,37.13639,Building:Mary Draper Ingles Hall
