Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”,Name: “Table 1 of 1 on page 10 of 13”
Table: 10,Table: 10,Table: 10,Table: 10,Table: 10,Table: 10
,,,,,
,,Virginia Property Crime,Virginia Property Crime,,
"Number of Property Offenses and Arrests Reported by Offense Type and Month,","Number of Property Offenses and Arrests Reported by Offense Type and Month,","Number of Property Offenses and Arrests Reported by Offense Type and Month,","Number of Property Offenses and Arrests Reported by Offense Type and Month,","Number of Property Offenses and Arrests Reported by Offense Type and Month,",
1Q 2011 and 2012,,,,,
All 2012 counts presented here are preliminary and will be finalized March 2013,All 2012 counts presented here are preliminary and will be finalized March 2013,All 2012 counts presented here are preliminary and will be finalized March 2013,,,
,,Motor Vehicle Theft,,,
Motor Vehicle Theft Offenses,Motor Vehicle Theft Offenses,,Motor Vehicle Theft Arrests,Motor Vehicle Theft Arrests,
900,,120,,,
800,,,,,
,,100,,,
700,,,,,
600,,80,,,
500,,,,,
,,60,,,
400,,,,,
300,,40,,,
200,,,,,
,,20,,,
100,,,,,
0,,0,,,
Jan,Feb,Mar,Jan,Feb,Mar
,2011,2012,2011,,2012
2011 total:,"2,033",,2011 total:,2011 total:,252
2012 total:,"1,909",,2012 total:,2012 total:,182
Percent change:,-6.1%,,Percent change:,Percent change:,-27.8%
,,Fraud,,,
Fraud Offenses,,,Fraud Arrests,,
,,400,,,
"2,000",,350,,,
,,300,,,
"1,500",,,,,
,,250,,,
"1,000",,200,,,
,,150,,,
500,,100,,,
,,50,,,
0,,0,,,
Jan,Feb,Mar,Jan,Feb,Mar
,2011,2012,2011,,2012
2011 total:,"6,403",,2011 total:,2011 total:,"1,142"
2012 total:,"5,539",,2012 total:,2012 total:,"1,039"
Percent change:,-13.5%,,Percent change:,Percent change:,-9.0%
"Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police","Data Source: IBR electronic data files, compiled by Virginia Department of State Police",,,
"Produced by: Department of Criminal Justice Services Criminal Justice Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Criminal Justice Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Criminal Justice Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Criminal Justice Research Center, http://www.dcjs.virginia.gov/research/","Produced by: Department of Criminal Justice Services Criminal Justice Research Center, http://www.dcjs.virginia.gov/research/",
,,,,,8 of 10
