attraccr,dataqual_Id
"The expected accuracy of the measured variables is as follows: attitude within 0.07 degree, 3 centimeters nominal ranging accuracy, and vertical elevation accuracy of +/-15 centimeters for the topographic surface. Quality checks are built into the data-processing software.",0
