139000|"51392"|"2514303"|"24933714"
87000|"51393"|"2514303"|"24933713"
377050|"51395"|"2514303"|"24933715"
222|"51395"|"2435461"|"24933631"
458|"51395"|"2525267"|"24933654"
1141|"51395"|"2525268"|"24933655"
236|"51395"|"2525269"|"24933656"
516|"51395"|"2525309"|"24933658"
8223|"51395"|"2525399"|"24933659"
38412|"51395"|"2525400"|"24933660"
7918|"51395"|"2525401"|"24933661"
923|"51395"|"2525405"|"24933662"
2286|"51395"|"2525406"|"24933663"
1035|"51395"|"2525407"|"24933664"
7|"51395"|"2525409"|"24933665"
1167|"51395"|"2525410"|"24933666"
461|"51395"|"2525411"|"24933667"
628|"51395"|"2525412"|"24933668"
2568|"51395"|"2525413"|"24933669"
27|"51395"|"2525414"|"24933670"
141|"51395"|"2525415"|"24933671"
8582|"51395"|"2525416"|"24933672"
18815|"51395"|"2525417"|"24933673"
44|"51395"|"2525418"|"24933674"
298|"51395"|"2525419"|"24933696"
796|"51395"|"2525420"|"24933697"
124|"51395"|"2525421"|"24933698"
3894|"51395"|"2525422"|"24933699"
10212|"51395"|"2525423"|"24933700"
7163|"51395"|"2525424"|"24933675"
69|"51395"|"2525425"|"24933676"
1294|"51395"|"2525426"|"24933701"
243|"51395"|"2525427"|"24933677"
3550|"51395"|"2525430"|"24933678"
82|"51395"|"2525432"|"24933679"
261|"51395"|"2525433"|"24933680"
2938|"51395"|"2525434"|"24933681"
1493|"51395"|"2525435"|"24933682"
148|"51395"|"2525436"|"24933683"
593|"51395"|"2525257"|"24933653"
748|"51395"|"2525246"|"24933652"
5593|"51395"|"2525244"|"24933651"
4592|"51395"|"2525243"|"24933650"
172|"51395"|"2525242"|"24933649"
2397|"51395"|"2525241"|"24933648"
1842|"51395"|"2525240"|"24933647"
487|"51395"|"2525239"|"24933646"
405|"51395"|"2525238"|"24933645"
186|"51395"|"2525237"|"24933644"
427|"51395"|"2525236"|"24933643"
96|"51395"|"2525235"|"24933642"
82|"51395"|"2525234"|"24933641"
391|"51395"|"2525232"|"24933640"
2535|"51395"|"2525231"|"24933639"
965|"51395"|"2525230"|"24933638"
521|"51395"|"2525229"|"24933637"
3|"51395"|"2525228"|"24933636"
93|"51395"|"2525227"|"24933635"
26|"51395"|"2525226"|"24933634"
824|"51395"|"2525223"|"24933633"
122|"51395"|"2525222"|"24933632"
|"62050"|"2525306"|"25540600"
178|"51396"|"2525306"|"24933630"
|"62050"|"2525305"|"25540599"
483|"51396"|"2525305"|"24933629"
|"62050"|"2525304"|"25540598"
71|"51396"|"2525304"|"24933628"
|"62050"|"2525301"|"25540597"
84|"51396"|"2525301"|"24933627"
|"62050"|"2525300"|"25540596"
3000|"51396"|"2525300"|"24933626"
|"62050"|"2525299"|"25540595"
3991|"51396"|"2525299"|"24933625"
|"62050"|"2525298"|"25540594"
4383|"51396"|"2525298"|"24933624"
|"62050"|"2525297"|"25540593"
943|"51396"|"2525297"|"24933623"
|"62050"|"2525296"|"25540592"
20|"51396"|"2525296"|"24933622"
|"62050"|"2525295"|"25540591"
170|"51396"|"2525295"|"24933621"
|"62050"|"2525294"|"25540590"
24|"51396"|"2525294"|"24933620"
|"62050"|"2525293"|"25540589"
22|"51396"|"2525293"|"24933619"
|"62050"|"2525292"|"25540588"
2411|"51396"|"2525292"|"24933618"
|"62050"|"2525291"|"25540587"
7477|"51396"|"2525291"|"24933617"
|"62050"|"2525290"|"25540586"
652|"51396"|"2525290"|"24933616"
|"62050"|"2525289"|"25540585"
31|"51396"|"2525289"|"24933615"
|"62050"|"2525288"|"25540584"
452|"51396"|"2525288"|"24933614"
|"62050"|"2525287"|"25540583"
73|"51396"|"2525287"|"24933613"
|"62050"|"2525286"|"25540582"
140|"51396"|"2525286"|"24933612"
|"62050"|"2525285"|"25540581"
114|"51396"|"2525285"|"24933611"
|"62050"|"2525284"|"25540580"
973|"51396"|"2525284"|"24933610"
|"62050"|"2525283"|"25540579"
499|"51396"|"2525283"|"24933609"
|"62050"|"2525282"|"25540578"
104|"51396"|"2525282"|"24933608"
|"62050"|"2525281"|"25540577"
18|"51396"|"2525281"|"24933607"
|"62050"|"2525280"|"25540576"
881|"51396"|"2525280"|"24933606"
|"62050"|"2525279"|"25540575"
236|"51396"|"2525279"|"24933605"
|"62050"|"2525278"|"25540574"
18|"51396"|"2525278"|"24933604"
|"62050"|"2525277"|"25540573"
19|"51396"|"2525277"|"24933603"
|"62050"|"2525276"|"25540572"
23|"51396"|"2525276"|"24933602"
|"62050"|"2525275"|"25540571"
775|"51396"|"2525275"|"24933601"
|"62050"|"2525274"|"25540570"
422|"51396"|"2525274"|"24933600"
|"62050"|"2525273"|"25540569"
189|"51396"|"2525273"|"24933599"
|"62050"|"2525272"|"25540568"
845|"51396"|"2525272"|"24933598"
|"62050"|"2525271"|"25540567"
1788|"51396"|"2525271"|"24933597"
|"62050"|"2525270"|"25540566"
174|"51396"|"2525270"|"24933596"
|"62050"|"2525269"|"25540565"
|"62050"|"2525268"|"25540564"
|"62050"|"2525267"|"25540563"
|"62050"|"2525266"|"25540562"
719|"51396"|"2525266"|"24933595"
|"62050"|"2525265"|"25540561"
1896|"51396"|"2525265"|"24933594"
|"62050"|"2525264"|"25540560"
239|"51396"|"2525264"|"24933593"
|"62050"|"2525263"|"25540559"
3285|"51396"|"2525263"|"24933592"
|"62050"|"2525262"|"25540558"
1800|"51396"|"2525262"|"24933591"
|"62050"|"2525261"|"24933757"
1407|"51396"|"2525261"|"24933590"
|"62050"|"2525260"|"24933756"
527|"51396"|"2525260"|"24933589"
|"62050"|"2525259"|"24933755"
532|"51396"|"2525259"|"24933588"
|"62050"|"2525258"|"24933754"
171|"51396"|"2525258"|"24933587"
|"62050"|"2421036"|"24933718"
352|"51396"|"2421036"|"24933571"
|"62050"|"2421037"|"24933719"
536|"51396"|"2421037"|"24933572"
|"62050"|"2421038"|"24933720"
1847|"51396"|"2421038"|"24933573"
|"62050"|"2421039"|"24933721"
331|"51396"|"2421039"|"24933574"
|"62050"|"2421040"|"24933722"
259|"51396"|"2421040"|"24933575"
|"62050"|"2421041"|"24933723"
171|"51396"|"2421041"|"24933576"
|"62050"|"2435461"|"24933724"
|"62050"|"2420079"|"24933716"
124|"51396"|"2420079"|"24933569"
|"62050"|"2420081"|"24933717"
42|"51396"|"2420081"|"24933570"
|"62050"|"2514303"|"25540601"
|"62050"|"2525256"|"24933753"
7306|"51396"|"2525256"|"24933586"
|"62050"|"2525255"|"24933752"
122|"51396"|"2525255"|"24933585"
|"62050"|"2525254"|"24933751"
6486|"51396"|"2525254"|"24933584"
|"62050"|"2525253"|"24933750"
2913|"51396"|"2525253"|"24933583"
|"62050"|"2525252"|"24933749"
179|"51396"|"2525252"|"24933582"
|"62050"|"2525251"|"24933748"
491|"51396"|"2525251"|"24933581"
|"62050"|"2525250"|"24933747"
755|"51396"|"2525250"|"24933580"
|"62050"|"2525249"|"24933746"
464|"51396"|"2525249"|"24933579"
|"62050"|"2525247"|"24933745"
1107|"51396"|"2525247"|"24933578"
|"62050"|"2525246"|"24933744"
|"62050"|"2525244"|"24933743"
|"62050"|"2525243"|"24933742"
|"62050"|"2525241"|"24933741"
|"62050"|"2525239"|"24933740"
|"62050"|"2525238"|"24933739"
|"62050"|"2525237"|"24933738"
|"62050"|"2525236"|"24933737"
|"62050"|"2525235"|"24933736"
|"62050"|"2525234"|"24933735"
|"62050"|"2525232"|"24933734"
|"62050"|"2525231"|"24933733"
|"62050"|"2525230"|"24933732"
|"62050"|"2525229"|"24933731"
|"62050"|"2525228"|"24933730"
|"62050"|"2525227"|"24933729"
|"62050"|"2525226"|"24933728"
|"62050"|"2525225"|"24933727"
126|"51396"|"2525225"|"24933577"
|"62050"|"2525223"|"24933726"
|"62050"|"2525222"|"24933725"
44|"51395"|"2525437"|"24933702"
255|"51395"|"2525438"|"24933703"
1024|"51395"|"2525439"|"24933704"
3501|"51395"|"2525440"|"24933705"
4097|"51395"|"2525441"|"24933706"
254|"51395"|"2525442"|"24933684"
725|"51395"|"2525443"|"24933685"
588|"51395"|"2525444"|"24933686"
1550|"51395"|"2525445"|"24933687"
5740|"51395"|"2525446"|"24933688"
1982|"51395"|"2525447"|"24933689"
1316|"51395"|"2525448"|"24933690"
604|"51395"|"2525449"|"24933691"
1138|"51395"|"2525450"|"24933692"
8390|"51395"|"2525451"|"24933693"
4849|"51395"|"2525452"|"24933694"
205|"51395"|"2525453"|"24933695"
1045|"51395"|"2525454"|"24933707"
2737|"51395"|"2525455"|"24933708"
325|"51395"|"2525456"|"24933709"
1791|"51395"|"2525457"|"24933710"
2767|"51395"|"2525458"|"24933711"
929|"51395"|"2525459"|"24933712"
