state,county,city,name,regionid,cartodb_id,created_at,updated_at,longitude,latitude,geojson
VA,Henrico,Richmond,Warwick,248278,193,2013-05-06 03:10:49.226055,2013-05-06 03:10:49.503799,-77.5038216366857,37.4928417949243,"{""type"":""MultiPolygon"",""coordinates"":[[[[-77.50221,37.49706],[-77.50031,37.49697],[-77.4983,37.49686],[-77.49793,37.49678],[-77.50015,37.49127],[-77.50025,37.49119],[-77.5004,37.49147],[-77.50052,37.49162],[-77.50155,37.49191],[-77.50162,37.4918],[-77.50146,37.49152],[-77.5014,37.49109],[-77.5017,37.49072],[-77.50202,37.49055],[-77.50233,37.49041],[-77.5025,37.49013],[-77.50264,37.48991],[-77.50307,37.48912],[-77.503,37.48881],[-77.50311,37.4886],[-77.50332,37.4883],[-77.50342,37.48831],[-77.5042,37.48965],[-77.50454,37.48984],[-77.50504,37.4899],[-77.50575,37.49002],[-77.5065,37.49026],[-77.50701,37.49044],[-77.50765,37.49108],[-77.50878,37.49122],[-77.50691,37.49587],[-77.50632,37.49738],[-77.50588,37.4973],[-77.50528,37.49726],[-77.50326,37.49713],[-77.50221,37.49706]]]]}"
VA,Henrico,Richmond,Huguenot,274068,238,2013-05-06 03:10:49.226055,2013-05-06 03:10:49.503799,-77.5871278248574,37.5456559680883,"{""type"":""MultiPolygon"",""coordinates"":[[[[-77.57823,37.55898],[-77.57819,37.55898],[-77.57814,37.55898],[-77.57806,37.55898],[-77.578,37.55898],[-77.57795,37.55898],[-77.57788,37.55897],[-77.57784,37.55897],[-77.57779,37.55896],[-77.57775,37.55895],[-77.57771,37.55895],[-77.57767,37.55894],[-77.57762,37.55894],[-77.57758,37.55894],[-77.57755,37.55894],[-77.57751,37.55894],[-77.57748,37.55894],[-77.57746,37.55893],[-77.57746,37.55893],[-77.57742,37.55893],[-77.5774,37.55892],[-77.57739,37.55891],[-77.57737,37.55891],[-77.57736,37.55891],[-77.57736,37.55891],[-77.57734,37.55892],[-77.57732,37.55893],[-77.57562,37.55863],[-77.57558,37.55862],[-77.57556,37.55859],[-77.57557,37.55854],[-77.57553,37.5585],[-77.57547,37.5585],[-77.57547,37.5585],[-77.57543,37.5585],[-77.5754,37.5585],[-77.57536,37.55852],[-77.57531,37.55853],[-77.57516,37.55853],[-77.57514,37.55853],[-77.57342,37.55846],[-77.57341,37.55845],[-77.57335,37.55843],[-77.5733,37.55841],[-77.57322,37.55839],[-77.57313,37.55838],[-77.57303,37.55837],[-77.57301,37.55837],[-77.57301,37.55837],[-77.57294,37.55836],[-77.57286,37.55836],[-77.57278,37.55835],[-77.5727,37.55835],[-77.57263,37.55834],[-77.57247,37.55833],[-77.57238,37.55832],[-77.57231,37.55831],[-77.57226,37.55831],[-77.5722,37.55831],[-77.57214,37.55829],[-77.57209,37.55829],[-77.57204,37.55829],[-77.57199,37.55828],[-77.57199,37.55828],[-77.57199,37.55828],[-77.57195,37.55827],[-77.57186,37.55826],[-77.57183,37.55826],[-77.57183,37.55826],[-77.57177,37.55825],[-77.5717,37.55824],[-77.57164,37.55823],[-77.57159,37.55822],[-77.57153,37.5582],[-77.57149,37.55819],[-77.57144,37.55816],[-77.5714,37.55814],[-77.57134,37.55813],[-77.57134,37.55813],[-77.57133,37.55812],[-77.57129,37.55811],[-77.57123,37.55809],[-77.57115,37.55806],[-77.571,37.55803],[-77.57097,37.55803],[-77.57095,37.55804],[-77.57094,37.55804],[-77.57091,37.55804],[-77.57089,37.55804],[-77.57086,37.55803],[-77.57085,37.55803],[-77.57075,37.55799],[-77.57072,37.55798],[-77.57058,37.55794],[-77.57044,37.55762],[-77.57045,37.55679],[-77.5706,37.5562],[-77.57215,37.55645],[-77.57319,37.55669],[-77.57452,37.55671],[-77.57497,37.55659],[-77.57491,37.55571],[-77.57522,37.554],[-77.57539,37.5527],[-77.57563,37.5514],[-77.5754,37.55025],[-77.57587,37.54967],[-77.57661,37.54997],[-77.57712,37.55035],[-77.57741,37.55053],[-77.57772,37.55018],[-77.57787,37.54983],[-77.57802,37.54936],[-77.57803,37.54859],[-77.5779,37.54729],[-77.57763,37.54652],[-77.57727,37.54605],[-77.57661,37.54539],[-77.57638,37.54575],[-77.57616,37.54598],[-77.57586,37.5461],[-77.57549,37.54609],[-77.57505,37.5458],[-77.5749,37.5455],[-77.57424,37.5449],[-77.57371,37.5449],[-77.57311,37.54507],[-77.57246,37.54489],[-77.56972,37.5454],[-77.56898,37.54474],[-77.56825,37.54433],[-77.56783,37.54332],[-77.56776,37.54302],[-77.56623,37.54166],[-77.56651,37.54225],[-77.56673,37.54272],[-77.56687,37.54308],[-77.56672,37.54343],[-77.5665,37.54372],[-77.56605,37.54378],[-77.56538,37.54371],[-77.56472,37.54353],[-77.56347,37.54311],[-77.563,37.5388],[-77.56264,37.53832],[-77.56242,37.53761],[-77.56259,37.53752],[-77.56306,37.53726],[-77.56359,37.53697],[-77.56394,37.53677],[-77.5641,37.53668],[-77.56463,37.53639],[-77.56475,37.53632],[-77.56507,37.53613],[-77.56509,37.53612],[-77.5652,37.53606],[-77.56527,37.53602],[-77.56533,37.53599],[-77.5654,37.53595],[-77.56547,37.53592],[-77.56553,37.53588],[-77.5656,37.53585],[-77.56567,37.53582],[-77.56574,37.53579],[-77.56581,37.53575],[-77.56587,37.53572],[-77.56594,37.53569],[-77.56601,37.53566],[-77.5662,37.53559],[-77.56632,37.53554],[-77.56644,37.53549],[-77.56656,37.53544],[-77.56668,37.53539],[-77.5668,37.53534],[-77.56692,37.5353],[-77.56704,37.53526],[-77.56717,37.53521],[-77.56729,37.53517],[-77.56741,37.53513],[-77.56754,37.53509],[-77.56766,37.53505],[-77.56779,37.53501],[-77.56792,37.53497],[-77.56806,37.53494],[-77.56807,37.53493],[-77.56907,37.53467],[-77.57009,37.53442],[-77.5701,37.53442],[-77.57052,37.53431],[-77.57153,37.53406],[-77.57202,37.53393],[-77.57252,37.53381],[-77.57269,37.53376],[-77.57302,37.53368],[-77.57345,37.53357],[-77.57383,37.53348],[-77.57406,37.53342],[-77.57426,37.53337],[-77.57475,37.53325],[-77.57525,37.53312],[-77.57557,37.53304],[-77.57558,37.53304],[-77.5756,37.53303],[-77.57566,37.53302],[-77.5761,37.53291],[-77.57687,37.53271],[-77.57787,37.53247],[-77.57832,37.5324],[-77.57848,37.53238],[-77.57864,37.53236],[-77.5788,37.53234],[-77.57896,37.53233],[-77.57912,37.53232],[-77.57928,37.53232],[-77.57944,37.53231],[-77.57959,37.53231],[-77.57988,37.53232],[-77.57991,37.53232],[-77.58007,37.53233],[-77.58023,37.53235],[-77.58039,37.53236],[-77.58055,37.53238],[-77.58102,37.53245],[-77.58222,37.53263],[-77.58251,37.53267],[-77.58404,37.53289],[-77.5858,37.53315],[-77.58601,37.53319],[-77.58612,37.53321],[-77.58624,37.53322],[-77.58636,37.53324],[-77.58648,37.53326],[-77.5866,37.53328],[-77.58672,37.53329],[-77.58684,37.53331],[-77.58695,37.53333],[-77.58707,37.53335],[-77.58719,37.53336],[-77.58731,37.53338],[-77.58743,37.5334],[-77.58755,37.53342],[-77.58767,37.53343],[-77.58778,37.53345],[-77.5879,37.53347],[-77.58802,37.53349],[-77.58814,37.5335],[-77.58826,37.53352],[-77.58838,37.53354],[-77.5885,37.53356],[-77.58863,37.53357],[-77.58875,37.53358],[-77.58887,37.53359],[-77.589,37.5336],[-77.58912,37.5336],[-77.58925,37.53361],[-77.58934,37.53361],[-77.58972,37.53371],[-77.59006,37.5338],[-77.59014,37.53382],[-77.59014,37.53379],[-77.59015,37.53374],[-77.5902,37.53364],[-77.59022,37.53358],[-77.59041,37.53357],[-77.59045,37.53356],[-77.59051,37.53356],[-77.59068,37.53354],[-77.59085,37.53351],[-77.59102,37.53348],[-77.59128,37.53343],[-77.59148,37.53339],[-77.59148,37.53339],[-77.59153,37.53338],[-77.59169,37.53333],[-77.59178,37.53331],[-77.59183,37.53329],[-77.59186,37.53329],[-77.59194,37.53326],[-77.59202,37.53324],[-77.5921,37.53321],[-77.59218,37.53318],[-77.59226,37.53316],[-77.59234,37.53313],[-77.59242,37.5331],[-77.5925,37.53307],[-77.59263,37.53334],[-77.59274,37.53359],[-77.59277,37.53366],[-77.59321,37.53379],[-77.59372,37.53391],[-77.59389,37.53395],[-77.59403,37.53398],[-77.5944,37.53406],[-77.59488,37.53418],[-77.59538,37.53429],[-77.59587,37.53441],[-77.59636,37.53453],[-77.59685,37.53465],[-77.59678,37.53492],[-77.59678,37.53493],[-77.5967,37.53512],[-77.59669,37.53515],[-77.59636,37.53594],[-77.59639,37.53599],[-77.59643,37.53604],[-77.59643,37.53605],[-77.59643,37.53605],[-77.59648,37.53611],[-77.59653,37.53619],[-77.59658,37.53627],[-77.59662,37.53635],[-77.59667,37.53642],[-77.59672,37.5365],[-77.59677,37.53657],[-77.59682,37.53665],[-77.59685,37.53671],[-77.59691,37.53679],[-77.59694,37.53684],[-77.59694,37.53685],[-77.59697,37.53689],[-77.59701,37.53695],[-77.59703,37.53698],[-77.59706,37.53702],[-77.5971,37.53708],[-77.59715,37.53717],[-77.5972,37.53723],[-77.59723,37.53728],[-77.59726,37.5373],[-77.59727,37.53732],[-77.59728,37.53738],[-77.59729,37.53744],[-77.5973,37.53752],[-77.5973,37.53752],[-77.5973,37.53753],[-77.59731,37.53758],[-77.59732,37.53764],[-77.59734,37.53771],[-77.59735,37.5378],[-77.59737,37.53789],[-77.59739,37.53797],[-77.5974,37.53803],[-77.59742,37.5381],[-77.59743,37.5382],[-77.59745,37.5383],[-77.59746,37.53836],[-77.59747,37.53842],[-77.59748,37.53851],[-77.59749,37.53856],[-77.59751,37.53862],[-77.59752,37.53869],[-77.59754,37.53877],[-77.59755,37.53884],[-77.59756,37.53892],[-77.59759,37.53907],[-77.59761,37.53916],[-77.59764,37.53924],[-77.59766,37.53928],[-77.59766,37.53928],[-77.59767,37.5393],[-77.59772,37.53936],[-77.59777,37.53942],[-77.5978,37.53946],[-77.59785,37.53951],[-77.59792,37.53956],[-77.59797,37.5396],[-77.59802,37.53964],[-77.59808,37.53969],[-77.59813,37.53973],[-77.59817,37.53978],[-77.59821,37.53982],[-77.59825,37.53988],[-77.59829,37.53995],[-77.59832,37.54001],[-77.59836,37.54006],[-77.5984,37.5401],[-77.59847,37.54014],[-77.59853,37.54017],[-77.59859,37.54021],[-77.59865,37.54025],[-77.59871,37.54029],[-77.59876,37.54033],[-77.59882,37.54037],[-77.59887,37.5404],[-77.59891,37.54045],[-77.59896,37.5405],[-77.59902,37.54056],[-77.59903,37.54058],[-77.59906,37.5406],[-77.59909,37.54066],[-77.59911,37.54071],[-77.59913,37.54079],[-77.59914,37.54084],[-77.59914,37.54091],[-77.59915,37.54096],[-77.59916,37.54103],[-77.59916,37.54109],[-77.59915,37.54115],[-77.59915,37.54119],[-77.59915,37.54119],[-77.59916,37.54121],[-77.59916,37.54128],[-77.59916,37.54133],[-77.59916,37.5414],[-77.59917,37.54147],[-77.59917,37.54149],[-77.59918,37.54153],[-77.59919,37.5416],[-77.5992,37.54167],[-77.5992,37.54171],[-77.59921,37.54176],[-77.59922,37.54187],[-77.59923,37.54187],[-77.59923,37.54193],[-77.59922,37.54203],[-77.59922,37.54203],[-77.5992,37.54209],[-77.59918,37.54217],[-77.59918,37.54217],[-77.59917,37.54221],[-77.59917,37.54221],[-77.59915,37.54228],[-77.59913,37.54236],[-77.59911,37.54241],[-77.59909,37.54246],[-77.59908,37.54256],[-77.59907,37.54262],[-77.59903,37.5427],[-77.59897,37.54277],[-77.59899,37.54283],[-77.59909,37.5429],[-77.59922,37.543],[-77.59942,37.54315],[-77.59953,37.54323],[-77.59964,37.54331],[-77.59974,37.54341],[-77.59984,37.5435],[-77.59993,37.5436],[-77.60001,37.5437],[-77.60011,37.54386],[-77.60021,37.54405],[-77.60048,37.54447],[-77.60077,37.54485],[-77.60117,37.54516],[-77.60117,37.54516],[-77.60044,37.54526],[-77.60032,37.54528],[-77.60023,37.54529],[-77.59965,37.54536],[-77.59923,37.54542],[-77.5988,37.54547],[-77.59871,37.54548],[-77.59871,37.54548],[-77.59789,37.54559],[-77.59642,37.54578],[-77.59585,37.54586],[-77.59585,37.54586],[-77.59581,37.54666],[-77.5958,37.54678],[-77.59578,37.54742],[-77.59577,37.54778],[-77.59576,37.54798],[-77.59574,37.54853],[-77.59572,37.54916],[-77.5957,37.54977],[-77.59568,37.55011],[-77.59565,37.55097],[-77.59561,37.55167],[-77.59559,37.55216],[-77.59557,37.55261],[-77.59557,37.55269],[-77.59555,37.55308],[-77.59555,37.5532],[-77.59554,37.5535],[-77.59553,37.55365],[-77.59552,37.55419],[-77.59552,37.55421],[-77.59552,37.55427],[-77.59551,37.55445],[-77.59548,37.55528],[-77.59546,37.55575],[-77.59543,37.55575],[-77.59534,37.55577],[-77.59529,37.55578],[-77.59526,37.55579],[-77.59522,37.55578],[-77.59518,37.55578],[-77.59515,37.55578],[-77.59512,37.55578],[-77.59508,37.55578],[-77.59503,37.55579],[-77.59496,37.55579],[-77.5949,37.55579],[-77.59488,37.5558],[-77.59487,37.5558],[-77.59484,37.5558],[-77.5948,37.55581],[-77.59479,37.55582],[-77.59472,37.55582],[-77.59461,37.55582],[-77.59458,37.55582],[-77.59458,37.55581],[-77.59456,37.55581],[-77.59452,37.55582],[-77.59448,37.55583],[-77.5944,37.55583],[-77.59439,37.55583],[-77.59437,37.55583],[-77.59427,37.55584],[-77.5942,37.55584],[-77.59414,37.55585],[-77.59411,37.55585],[-77.59408,37.55585],[-77.59404,37.55586],[-77.59402,37.55586],[-77.59397,37.55585],[-77.59398,37.55582],[-77.59398,37.55581],[-77.59395,37.5558],[-77.59393,37.55582],[-77.59392,37.55584],[-77.5939,37.55584],[-77.59388,37.55584],[-77.59383,37.55585],[-77.59376,37.55585],[-77.59372,37.55586],[-77.59365,37.55587],[-77.59362,37.55589],[-77.59358,37.5559],[-77.59355,37.55589],[-77.59351,37.55588],[-77.59348,37.55588],[-77.59345,37.55589],[-77.59341,37.5559],[-77.5934,37.5559],[-77.59338,37.5559],[-77.59337,37.55589],[-77.59335,37.55589],[-77.59335,37.55588],[-77.59334,37.55588],[-77.59332,37.55586],[-77.59329,37.55586],[-77.59327,37.55585],[-77.59325,37.55585],[-77.59319,37.55587],[-77.59315,37.55588],[-77.59308,37.55589],[-77.59302,37.55589],[-77.59298,37.55589],[-77.59293,37.55589],[-77.59287,37.5559],[-77.59284,37.55591],[-77.59284,37.55591],[-77.59278,37.55592],[-77.59275,37.55593],[-77.59273,37.55594],[-77.59271,37.55595],[-77.59269,37.55596],[-77.59268,37.55599],[-77.59267,37.556],[-77.59266,37.556],[-77.59255,37.55602],[-77.59255,37.55602],[-77.59254,37.55602],[-77.5925,37.55601],[-77.59246,37.556],[-77.59244,37.556],[-77.59242,37.556],[-77.5924,37.55599],[-77.59237,37.55599],[-77.59232,37.55598],[-77.59226,37.556],[-77.59219,37.55601],[-77.59213,37.55602],[-77.59208,37.55604],[-77.59205,37.55605],[-77.59201,37.55606],[-77.59199,37.55606],[-77.59197,37.55606],[-77.59195,37.55606],[-77.59191,37.55604],[-77.59189,37.55601],[-77.59188,37.55599],[-77.59186,37.55596],[-77.59184,37.55596],[-77.59181,37.55597],[-77.5918,37.55599],[-77.59179,37.55603],[-77.59177,37.55606],[-77.59175,37.55608],[-77.59169,37.5561],[-77.59167,37.55611],[-77.5916,37.55612],[-77.5915,37.55614],[-77.59142,37.55616],[-77.59134,37.55617],[-77.59125,37.5562],[-77.59119,37.55622],[-77.59107,37.55626],[-77.591,37.55628],[-77.59089,37.55632],[-77.59081,37.55634],[-77.59071,37.55637],[-77.59063,37.5564],[-77.59058,37.55642],[-77.5905,37.55646],[-77.59048,37.55646],[-77.5904,37.5565],[-77.59038,37.55651],[-77.59027,37.55655],[-77.59014,37.55661],[-77.59013,37.55661],[-77.59001,37.55668],[-77.58992,37.55672],[-77.58978,37.55679],[-77.58965,37.55684],[-77.58956,37.55687],[-77.58953,37.55688],[-77.58945,37.5569],[-77.5894,37.55691],[-77.58936,37.55692],[-77.58934,37.55693],[-77.58931,37.55694],[-77.58924,37.55697],[-77.58915,37.557],[-77.589,37.55706],[-77.58897,37.55707],[-77.58893,37.55709],[-77.58881,37.55715],[-77.58875,37.55718],[-77.58867,37.55722],[-77.58857,37.55727],[-77.58855,37.55728],[-77.58845,37.55732],[-77.58831,37.55738],[-77.58822,37.55742],[-77.58806,37.55752],[-77.58796,37.55758],[-77.5879,37.55761],[-77.58784,37.55764],[-77.58783,37.55765],[-77.5878,37.55766],[-77.58767,37.55771],[-77.58761,37.55772],[-77.58755,37.55773],[-77.58749,37.55775],[-77.58746,37.55775],[-77.58746,37.55775],[-77.58737,37.55778],[-77.58732,37.55779],[-77.58723,37.55781],[-77.5872,37.55782],[-77.58714,37.55784],[-77.58706,37.55787],[-77.587,37.55789],[-77.58697,37.55789],[-77.58686,37.55792],[-77.58682,37.55795],[-77.58673,37.55798],[-77.58672,37.55798],[-77.58665,37.558],[-77.58658,37.55802],[-77.58654,37.55803],[-77.58645,37.55804],[-77.5864,37.55805],[-77.58634,37.55807],[-77.58631,37.55809],[-77.58628,37.55811],[-77.58625,37.55812],[-77.58623,37.55812],[-77.58614,37.55815],[-77.58598,37.55819],[-77.58584,37.55822],[-77.58578,37.55823],[-77.58573,37.55825],[-77.58566,37.55825],[-77.5856,37.55829],[-77.58556,37.5583],[-77.5855,37.55832],[-77.58549,37.55832],[-77.58546,37.55833],[-77.58544,37.55832],[-77.58536,37.55833],[-77.58529,37.55833],[-77.58521,37.55836],[-77.5852,37.55836],[-77.58515,37.55839],[-77.58512,37.5584],[-77.58509,37.5584],[-77.58506,37.55842],[-77.585,37.55845],[-77.58497,37.55846],[-77.58491,37.55845],[-77.58486,37.55846],[-77.58476,37.55848],[-77.58468,37.55849],[-77.58462,37.55849],[-77.58461,37.55849],[-77.58453,37.5585],[-77.58445,37.55851],[-77.58441,37.55852],[-77.58432,37.55854],[-77.58424,37.55857],[-77.58418,37.55857],[-77.58414,37.55857],[-77.58407,37.55859],[-77.58405,37.55859],[-77.58398,37.55861],[-77.58398,37.55861],[-77.58385,37.55863],[-77.5837,37.55866],[-77.58354,37.55868],[-77.58352,37.55868],[-77.58344,37.55869],[-77.58334,37.5587],[-77.58327,37.55871],[-77.58312,37.55873],[-77.58296,37.55875],[-77.58289,37.55877],[-77.58288,37.55877],[-77.58287,37.55877],[-77.58282,37.55877],[-77.58275,37.55877],[-77.58273,37.55877],[-77.58271,37.55877],[-77.58265,37.55878],[-77.58261,37.55879],[-77.58253,37.55879],[-77.58247,37.5588],[-77.58238,37.55881],[-77.58231,37.55882],[-77.58231,37.55882],[-77.58227,37.55882],[-77.5822,37.55882],[-77.58212,37.55883],[-77.58206,37.55884],[-77.582,37.55884],[-77.58195,37.55885],[-77.58191,37.55886],[-77.5819,37.55886],[-77.58187,37.55886],[-77.58187,37.55886],[-77.58176,37.55887],[-77.58156,37.55888],[-77.58144,37.55889],[-77.58143,37.55889],[-77.58143,37.55889],[-77.58143,37.55883],[-77.58137,37.55883],[-77.58138,37.55889],[-77.58137,37.5589],[-77.5813,37.5589],[-77.58101,37.55892],[-77.58078,37.55893],[-77.58075,37.55893],[-77.58052,37.55894],[-77.58038,37.55894],[-77.58025,37.55894],[-77.58023,37.55894],[-77.58009,37.55894],[-77.57997,37.55895],[-77.57989,37.55893],[-77.57982,37.55893],[-77.57975,37.55893],[-77.57967,37.55893],[-77.57959,37.55894],[-77.57954,37.55894],[-77.57944,37.55895],[-77.57939,37.55895],[-77.57938,37.55896],[-77.57932,37.55896],[-77.57923,37.55897],[-77.57915,37.55898],[-77.57911,37.55898],[-77.579,37.55897],[-77.57891,37.55897],[-77.57885,37.55897],[-77.57884,37.55897],[-77.57878,37.55898],[-77.57871,37.55899],[-77.57866,37.55899],[-77.5786,37.55899],[-77.57855,37.55899],[-77.5785,37.559],[-77.57844,37.559],[-77.57838,37.55899],[-77.57831,37.55899],[-77.57824,37.55898],[-77.57823,37.55898]]]]}"
