-82.55320,36.53705,Sports Center:Riverview Recreation Center
-82.17582,36.60528,Sports Center:Smith - Canter Gymnasium
-81.82721,36.77417,Sports Center:King Health and Physical Education Center
-80.51537,37.10232,Baseball:Shelor Sports Complex
-80.51537,37.10232,Sports Center:Shelor Sports Complex
-80.41268,37.24227,Soccer
-80.41220,37.24192,Baseball
-80.41136,37.24222,Baseball
-80.41101,37.24225,Skateboard
-80.41048,37.24200,Skateboard
-80.41040,37.24165,Hockey
-80.11471,37.27270,Baseball
-80.11471,37.27270,Pitch
-80.11388,37.27360,Baseball
-80.11388,37.27360,Pitch
-80.11380,37.27280,Baseball
-80.11380,37.27280,Pitch
-80.11294,37.27369,Baseball
-80.11294,37.27369,Pitch
-80.11157,37.27410,Baseball
-80.11157,37.27410,Pitch
-80.05693,37.29639,Sports Center:Belk Fitness Center
-80.05638,37.29611,Sports Center:Alumni Gym
-79.94892,37.27041,Sports Center:Central YMCA
-79.44860,37.79500,Tennis:Duchossois Tennis Center
-79.44531,37.78791,Sports Center:Doremus Gymnasium
-79.35055,37.74139,Stadium:Knight Sports Arena
-78.45887,37.24432,Sports Center:Gammon Gymnasium
-78.39610,37.29806,Tennis:Varsity Tennis Courts
-79.18443,37.39750,Sports Center:Turner Gymnasium
-79.18196,37.39903,Sports Center:Memorial Gymnasium
-79.14089,37.41712,Skateboard:Riverfront Skatepark
-79.08388,37.55528,Sports Center:Prothro Natatorium
-79.08388,37.55528,Sports Center:Williams Gymnasium
-78.51360,38.03278,Swimming:Aquatic and Fitiness Center
-78.51777,38.03472,Sports Center:James C Slaughter Recreation Center
-78.50722,38.03764,Sports Center:Memorial Gymnasium
-78.50662,38.04086,Sports Center:Outdoor Recreation Center
-78.51416,38.04575,Baseball
-78.51332,38.05083,Sports Center:North Grounds Recreation Center
-78.97249,38.37861,Sports Center:Old Gymnasium
-78.86807,38.42110,Athletics:University Park - James Madison University
-78.86807,38.42110,Sports Center:University Park - James Madison University
-78.86749,38.43361,Sports Center:Unversity Recreation Center
-78.87742,38.44688,Baseball:Memorial Stadium
-78.87742,38.44688,Sports Center:Memorial Stadium
-78.85863,38.45568,Sports Center:Simms Recreation Center
-78.19888,38.92206,Sports Center:Melton Memorial Gymnasium
-78.14916,38.94944,Sports Center:Crusader Memorial Gymnasium
-78.18609,38.95823,Golf course
-78.12041,38.98660,Golf course
-78.18602,38.98892,Golf course
-78.12423,38.99073,Golf course
-78.15666,39.16778,Sports Center:Aikens Athletic Center
-77.64747,36.46154,Sports Center:Davis Recreation Center
-77.42138,37.23861,Sports Center:Daniel Gymnasium
-77.45595,37.52797,Climbing:Belle Isle Rock Climbing
-77.45164,37.54848,Sports Center:Franklin Street Gymnasium
-77.44943,37.56278,Sports Center:Barco - Stevens Gymnasium
-77.53860,37.58028,Sports Center:Millhiser Gymnasium
-77.48775,37.75625,Sports Center:War Memorial Gymnasium
-77.47888,37.76278,Sports Center:Crenshaw and Alumni Gymnasiums
-77.48055,37.76417,Tennis:Bowen Tennis Courts
-77.39824,37.95576,Sports Center:rifle range
-77.50942,38.28900,10-pin Bowling:Splitsville
-77.24125,38.71521,Golf course
-77.81876,38.71725,Sports Center:Warrenton Aquatic Recreation Facility
-77.81876,38.71725,Swimming:Warrenton Aquatic Recreation Facility
-77.46887,38.76095,Sports Center:Stonewall Recreation Center
-77.62124,38.78377,Golf course
-77.46226,38.78461,Sports Center:Costello Park
-77.29886,38.80678,Sports Center:David Pinn Recreation Center
-77.24265,38.81376,Sports Center:Canterbury Woods Swim & Tennis Club
-77.26369,38.82338,Sports Center:Rutherford Area Swim Club
-77.26369,38.82338,Swimming:Rutherford Area Swim Club
-77.30443,38.82611,Sports Center:Aquatic and Fitness Center
-77.66619,38.82821,Pitch:Parade Field
-77.66600,38.82956,Pitch:Field Games
-77.31277,38.83083,Sports Center:Physical Education Building
-77.31793,38.83348,Soccer
-77.31893,38.83356,Soccer
-77.64460,39.05658,Shooting:Hogback Mountain Paintball
-77.51318,39.08270,Golf course:Goose Creek Golf Club
-77.50402,39.05357,Pitch
-77.40416,39.01306,Sports Center:Claude Moore Recreation Center
-77.40182,38.95731,Athletics:Sport & Health Club
-77.39525,39.20010,Sports Center:Sellman Recreation Center
-77.34083,39.06961,Canoe:Calleva.org
-77.34083,39.06961,Sports Center:Calleva.org
-77.34057,38.93397,Pitch
-77.34057,38.93397,Tennis
-77.33875,39.06934,Golf course
-77.31860,38.95861,Soccer
-77.31807,38.83474,Baseball:Spuhler Field
-77.31659,38.83380,Athletics:George Mason Stadium
-77.31659,38.83380,Stadium:George Mason Stadium
-77.29775,38.83711,Sports Center:Fairfax Swimming Pool
-77.29775,38.83711,Swimming:Fairfax Swimming Pool
-77.27997,38.83442,Sports Center:Somerset $
