GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,H002001,H002001.2000,H002002,H002002.2000,H002003,H002003.2000,H002004,H002004.2000,H002005,H002005.2000,H002006,H002006.2000
51,040,51,,,,,,Virginia,8001024,3364939,7078515,2904192,3364939,2904192,0,0,0,0,0,0,0,0,3364939,
