444|"13041"|"119659"|"227346"
444|"13042"|"119659"|"227395"
2693|"13041"|"119684"|"227337"
2693|"13042"|"119684"|"227386"
2693|"13043"|"119684"|"227435"
2693|"39465"|"119684"|"5420928"
207|"13041"|"119685"|"227370"
207|"13042"|"119685"|"227419"
207|"13043"|"119685"|"227468"
207|"39465"|"119685"|"5420961"
1387|"13041"|"119686"|"227371"
1387|"13042"|"119686"|"227420"
1387|"13043"|"119686"|"227469"
1387|"39465"|"119686"|"5420962"
1842|"13041"|"119687"|"227372"
1842|"13042"|"119687"|"227421"
1842|"13043"|"119687"|"227470"
1842|"39465"|"119687"|"5420963"
1207|"13041"|"119688"|"227373"
1207|"13042"|"119688"|"227422"
1207|"13043"|"119688"|"227471"
1207|"39465"|"119688"|"5420964"
1371|"13041"|"119689"|"227374"
1371|"13042"|"119689"|"227423"
1371|"13043"|"119689"|"227472"
1371|"39465"|"119689"|"5420965"
3881|"13041"|"119690"|"227375"
3881|"13042"|"119690"|"227424"
3881|"13043"|"119690"|"227473"
3881|"39465"|"119690"|"5420966"
903|"13041"|"119691"|"227376"
903|"13042"|"119691"|"227425"
903|"13043"|"119691"|"227474"
903|"39465"|"119691"|"5420967"
326|"13041"|"119692"|"227377"
326|"13042"|"119692"|"227426"
326|"13043"|"119692"|"227475"
326|"39465"|"119692"|"5420968"
332|"13041"|"119693"|"227378"
332|"13042"|"119693"|"227427"
332|"13043"|"119693"|"227476"
332|"39465"|"119693"|"5420969"
587|"13041"|"119694"|"227379"
587|"13042"|"119694"|"227428"
587|"13043"|"119694"|"227477"
587|"39465"|"119694"|"5420970"
1883|"13041"|"119695"|"227380"
1883|"13042"|"119695"|"227429"
1883|"13043"|"119695"|"227478"
1883|"39465"|"119695"|"5420971"
727|"13041"|"119696"|"227338"
727|"13042"|"119696"|"227387"
727|"13043"|"119696"|"227436"
727|"39465"|"119696"|"5420929"
313|"13041"|"119697"|"227381"
313|"13042"|"119697"|"227430"
313|"13043"|"119697"|"227479"
313|"39465"|"119697"|"5420972"
931|"13041"|"119698"|"227382"
931|"13042"|"119698"|"227431"
931|"13043"|"119698"|"227480"
931|"39465"|"119698"|"5420973"
1155|"13041"|"119699"|"227383"
1155|"13042"|"119699"|"227432"
1155|"13043"|"119699"|"227481"
1155|"39465"|"119699"|"5420974"
4005|"13041"|"119700"|"227339"
4005|"13042"|"119700"|"227388"
4005|"13043"|"119700"|"227437"
4005|"39465"|"119700"|"5420930"
701|"13041"|"119701"|"227340"
701|"13042"|"119701"|"227389"
701|"13043"|"119701"|"227438"
701|"39465"|"119701"|"5420931"
482|"13041"|"119702"|"227341"
482|"13042"|"119702"|"227390"
482|"13043"|"119702"|"227439"
482|"39465"|"119702"|"5420932"
9464|"13041"|"119703"|"227342"
9464|"13042"|"119703"|"227391"
9464|"13043"|"119703"|"227440"
9464|"39465"|"119703"|"5420933"
1723|"13041"|"119704"|"227343"
1723|"13042"|"119704"|"227392"
1723|"13043"|"119704"|"227441"
1723|"39465"|"119704"|"5420934"
533|"13041"|"119705"|"227344"
533|"13042"|"119705"|"227393"
533|"13043"|"119705"|"227442"
533|"39465"|"119705"|"5420935"
567|"13041"|"119706"|"227345"
567|"13042"|"119706"|"227394"
567|"13043"|"119706"|"227443"
567|"39465"|"119706"|"5420936"
6126|"13041"|"119707"|"227384"
6126|"13042"|"119707"|"227433"
6126|"13043"|"119707"|"227482"
6126|"39465"|"119707"|"5420975"
444|"13043"|"119659"|"227444"
444|"39465"|"119659"|"5420937"
2064|"13041"|"119660"|"227347"
2064|"13042"|"119660"|"227396"
2064|"13043"|"119660"|"227445"
2064|"39465"|"119660"|"5420938"
1942|"13041"|"119661"|"227348"
1942|"13042"|"119661"|"227397"
1942|"13043"|"119661"|"227446"
1942|"39465"|"119661"|"5420939"
231|"13041"|"119662"|"227349"
231|"13042"|"119662"|"227398"
231|"13043"|"119662"|"227447"
231|"39465"|"119662"|"5420940"
2138|"13041"|"119663"|"227350"
2138|"13042"|"119663"|"227399"
2138|"13043"|"119663"|"227448"
2138|"39465"|"119663"|"5420941"
442|"13041"|"119664"|"227351"
442|"13042"|"119664"|"227400"
442|"13043"|"119664"|"227449"
442|"39465"|"119664"|"5420942"
1691|"13041"|"119665"|"227352"
