8600|"39258"|"118070"|"5232788"
4715|"39258"|"118071"|"5232789"
1510|"39258"|"118072"|"5232790"
2550|"39258"|"118073"|"5232791"
15330|"39258"|"118074"|"5232792"
44040|"39258"|"118075"|"5232793"
6470|"39258"|"118076"|"5232794"
4500|"39258"|"118077"|"5232795"
47515|"39258"|"118078"|"5232796"
15225|"39258"|"118079"|"5232797"
1220|"39258"|"118080"|"5232798"
970|"39258"|"118081"|"5232799"
4885|"39258"|"118082"|"5232800"
2475|"39258"|"118083"|"5232801"
24725|"39258"|"118084"|"5232802"
3385|"39258"|"118085"|"5232803"
7100|"39258"|"118086"|"5232804"
31580|"39258"|"118087"|"5232805"
67230|"39258"|"118088"|"5232806"
8350|"39258"|"118089"|"5232807"
265|"39258"|"118090"|"5232808"
1860|"39258"|"118091"|"5232809"
81900|"39258"|"118092"|"5232810"
8600|"12988"|"118070"|"224224"
8600|"12986"|"118070"|"224202"
8600|"12985"|"118070"|"224179"
4715|"12988"|"118071"|"224225"
4715|"12986"|"118071"|"224203"
4715|"12985"|"118071"|"224180"
1510|"12988"|"118072"|"224226"
1510|"12987"|"118072"|"224204"
1510|"12985"|"118072"|"224181"
2550|"12988"|"118073"|"224227"
2550|"12987"|"118073"|"224205"
2550|"12985"|"118073"|"224182"
15330|"12988"|"118074"|"224228"
15330|"12987"|"118074"|"224206"
15330|"12985"|"118074"|"224183"
44040|"12988"|"118075"|"224229"
44040|"12987"|"118075"|"224207"
44040|"12985"|"118075"|"224184"
6470|"12988"|"118076"|"224230"
6470|"12987"|"118076"|"224208"
6470|"12985"|"118076"|"224185"
4500|"12988"|"118077"|"224231"
4500|"12987"|"118077"|"224209"
4500|"12985"|"118077"|"224186"
|"51746"|"118078"|"17320800"
47515|"12988"|"118078"|"224232"
47515|"12987"|"118078"|"224210"
47515|"12985"|"118078"|"224187"
15225|"12988"|"118079"|"224233"
15225|"12987"|"118079"|"224211"
15225|"12985"|"118079"|"224188"
|"51746"|"118080"|"17320799"
1220|"12988"|"118080"|"224234"
1220|"12987"|"118080"|"224212"
1220|"12985"|"118080"|"224189"
|"51746"|"118081"|"17320798"
970|"12988"|"118081"|"224235"
970|"12987"|"118081"|"224213"
970|"12985"|"118081"|"224190"
|"51746"|"118082"|"17320797"
4885|"12988"|"118082"|"224236"
4885|"12987"|"118082"|"224214"
4885|"12985"|"118082"|"224191"
2475|"12988"|"118083"|"224237"
2475|"12987"|"118083"|"224215"
2475|"12985"|"118083"|"224192"
24725|"12988"|"118084"|"224238"
24725|"12987"|"118084"|"224216"
24725|"12985"|"118084"|"224193"
3385|"12988"|"118085"|"224239"
3385|"12987"|"118085"|"224217"
3385|"12985"|"118085"|"224194"
7100|"12988"|"118086"|"224240"
7100|"12987"|"118086"|"224218"
7100|"12985"|"118086"|"224195"
31580|"12988"|"118087"|"224241"
31580|"12987"|"118087"|"224219"
31580|"12985"|"118087"|"224196"
67230|"12988"|"118088"|"224242"
67230|"12987"|"118088"|"224220"
67230|"12985"|"118088"|"224197"
8350|"12988"|"118089"|"224243"
8350|"12987"|"118089"|"224221"
8350|"12985"|"118089"|"224198"
265|"12988"|"118090"|"224244"
265|"12987"|"118090"|"224222"
265|"12985"|"118090"|"224199"
|"51746"|"118091"|"17320804"
1860|"12988"|"118091"|"224245"
1860|"12987"|"118091"|"224223"
1860|"12985"|"118091"|"224200"
|"51746"|"118092"|"17320805"
81900|"12988"|"118092"|"224246"
81900|"12985"|"118092"|"224201"
|"51746"|"118072"|"17320803"
|"51746"|"118073"|"17320802"
|"51746"|"118077"|"17320801"
