"H1"||"C"||1||0|||25|||||0|0|0|0|0|0|85|97.5|100|80|95|100|35|55|85|4|10|45||90|||0.6|||12.3|||34.9|||35.5|||6.7|||6||||||||2|4|12||||0.5|1.25|2||||1.3|1.45|1.6|||||1.52|||42|141|141|0.05|0.08|0.11||14.5|||10.8|||4.2|||41||0|1.5|2.9|0|19|28|0|1|7|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|1.6|3.8|7.5|1.2|2.9|5.6|1|2.4|4.4|3.5|5.6|7.8|||||||||||||||||||||||||||||||||"118091:169509"|"118091:3164313"
"H2"||"C"||2||25|||102|||||0|0|0|0|0|0|85|97.5|100|80|95|100|35|55|85|4|10|45||90|||0.6|||12.3|||34.9|||35.5|||6.7|||6||||||||2|4|12||||0|0.25|0.5||||1.3|1.45|1.6|||||1.52|||42|141|141|0.02|0.06|0.09||13.1|||9.1|||2.8|||42||0|1.5|2.9|0|16|25|0|1|7|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.6|4.1|0.4|1.2|3.1|1|2.4|4.4|3.5|5.6|7.8|||||||||||||||||||||||||||||||||"118091:169509"|"118091:3164314"
"H3"||"C"||3||102|||203|||||0|0|0|0|0|0|60|95|100|50|90|100|20|50|85|2|5|45||94|||0.7|||12.9|||36.4|||37.1|||6.9|||2||||||||2|4|12||||0|0.1|0.2||||1.3|1.45|1.6|||||1.52|||42|141|141|0.02|0.04|0.09||12.4|||8.5|||2.5|||41||0|1.5|2.9|0|16|24|0|1|7|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.2|3.5|0.4|0.9|2.6|1|2.4|4.4|3.5|5.6|7.8|||||||||||||||||||||||||||||||||"118091:169509"|"118091:3164315"
"H1"||"C"||1||0|||25|||||0|0|0|0|0|0|60|95|100|50|90|100|30|80|100|15|60|95||45|||4.5|||6.1|||8|||13.8|||12.6|||45||||||||5|10|30||||0.5|1.25|2||||1.3|1.45|1.6|||||1.52|||4|14|42|0.05|0.15|0.2|||||22|||7.1|||40||0|1.5|2.9|17|24|43|2|6|21|0|1|21|".28"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|2.9|6.3|15|2.2|4.7|11.2|1|2.4|4.4|3|5.2|8.4|||||||||||||||||||||||||||||||||"118091:169508"|"118091:3164317"
"H2"||"C"||2||25|||102|||||0|0|0|0|0|0|60|95|100|50|90|100|30|80|100|15|60|95||45|||4.5|||6.1|||8|||13.8|||12.6|||45||||||||5|10|30||||0|0.25|0.5||||1.3|1.45|1.6|||||1.52|||4|14|42|0.05|0.15|0.2|||||20.5|||5.8|||40||0|1.5|2.9|16|22|40|2|6|21|0|0|20|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|1.8|4.1|11.6|1.3|3|8.7|1|2.4|4.4|3|5.2|8.4|||||||||||||||||||||||||||||||||"118091:169508"|"118091:3164318"
"H3"||"C"||3||102|||203|||||0|0|0|0|0|0|60|95|100|50|90|100|20|60|100|2|20|95||80|||1.1|||11.6|||25.2|||30.4|||11.7|||12||||||||2|8|30||||0|0.1|0.2||||1.3|1.45|1.6|||||1.52|||4|92|141|0.02|0.06|0.2||19.2|||13.9|||5.1|||41||0|1.5|2.9|0|20|39|0|4|21|0|0|20|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.7|3|11|0.5|2.3|8.2|1|2.4|4.4|3|5.2|8.4|||||||||||||||||||||||||||||||||"118091:169508"|"118091:3164319"
"H1"||"A"||||0|||25|||||0|0|0|0|0|0|85|97.5|100|80|95|100|40|65|85|4|25|45||83.8|||1.1|||12.1|||26.5|||31.9|||12.2|||9.2||||||||2|7|12||||0.5|1.25|2||||1.3|1.45|1.6|||||1.52|||42|92|141|0.05|0.08|0.11||20.7|||15.5|||6.1|||41||0|1.5|2.9|0|21|28|0|4|7|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|1.6|4.6|7.5|1.2|3.4|5.6|1|2.4|4.4|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"118090:169504"|"118090:2346164"
"H2"||"C"||1||25|||114|||||0|0|0|0|0|0|85|97.5|100|80|95|100|40|60|85|4|20|45||85|||1.1|||12.3|||26.8|||32.3|||12.5|||8||||||||2|7|12||||0|0.25|0.5||||1.3|1.45|1.6|||||1.52|||42|92|141|0.02|0.06|0.09||19.3|||13.8|||4.8|||42||0|1.5|2.9|0|19|25|0|4|7|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|2.3|4.1|0.4|1.7|3.1|1|2.4|4.4|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"118090:169504"|"118090:2346165"
"H3"||"C"||4||114|||216|||||0|0|0|0|0|0|60|95|100|50|90|100|25|55|85|2|10|45||94|||0.7|||12.9|||36.4|||37.1|||6.9|||2||||||||2|4|12||||0|0.1|0.2||||1.3|1.45|1.6|||||1.52|||42|141|141|0.02|0.04|0.09||12.4|||8.5|||2.5|||41||0|1.5|2.9|0|16|24|0|1|7|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.2|3.5|0.4|0.9|2.6|1|2.4|4.4|4.5|5.5|6.5|||||||||||||||||||||||||||||||||"118090:169504"|"118090:3164312"
"H1"||"A"||1||0|||56|||||0|0|0|0|0|0|100|100|100|100|100|100|50|70|85|5|40|45||69|||4.8|||14|||17.2|||20.8|||12.2|||21||||||||2|10|12||||3|12|18||||1.4|1.5|1.6|||||1.57|||42|92|141|0.1|0.15|0.2|||||28.9|||23.5|||35||0|1.5|2.9|0|48|63|0|5|7|0|0|2|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|8|30|45|6|23|34|1|2.4|4.4|4.5|5.9|7.3|||||||||||||||||||||||||||||||||"118089:169500"|"118089:384743"
